model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,mnist,10,25088,451,25088,27191,[1],[0.99997049],16.959509800136892,[1],[0.99999535],16.959486,297,2347,25088
CNN,mnist,10,25088,452,25088,27525,[7],[0.99999832],17.899125830159623,[7],[0.99999976],17.899124,297,3045,25088
CNN,mnist,10,25088,453,25088,30086,[7],[0.99979548],14.241532782718654,[7],[0.9999696],14.241358,225,6382,25088
CNN,mnist,10,25088,454,25088,32678,[8],[0.9999253],15.76978905416866,[8],[0.99999404],15.76972,225,8974,25088
CNN,mnist,10,25088,455,25088,30228,[3],[0.99999956],19.322218378783088,[3],[1.],19.322218,198,6524,25088
CNN,mnist,10,25088,456,25088,28607,[6],[0.99999474],17.55808783874767,[6],[0.99999905],17.558083,266,4442,25088
CNN,mnist,10,25088,457,25088,35035,[1],[0.99988431],10.589699090931997,[1],[0.99951005],10.590077,198,11331,25088
CNN,mnist,10,25088,458,25088,28574,[6],[0.99995321],15.125485478682107,[6],[0.9999876],15.125452,266,4870,25088
CNN,mnist,10,25088,459,25088,28118,[6],[0.99999907],18.778908708061092,[6],[0.99999976],18.778902,338,3646,25088
CNN,mnist,10,25088,460,25088,26058,[1],[0.99895406],13.162150690136553,[1],[0.9998982],13.16121,225,1153,25088
CNN,mnist,10,25088,461,25088,31204,[9],[0.99947174],14.314059324290858,[9],[0.9999212],14.313614,338,7500,25088
CNN,mnist,10,25088,462,25088,30748,[5],[0.99999705],16.772379964469742,[5],[0.99999785],16.772379,309,5676,25088
CNN,mnist,10,25088,463,25088,31667,[4],[0.99962859],15.473875545423248,[4],[0.9996846],15.4738245,266,8655,25088
CNN,mnist,10,25088,464,25088,28908,[4],[0.999997],21.521342418681055,[4],[0.9999999],21.521343,233,4436,25088
CNN,mnist,10,25088,465,25088,28741,[9],[0.99999401],13.77845982114754,[9],[0.9997993],13.778652,266,4269,25088
CNN,mnist,10,25088,466,25088,27815,[2],[0.99999997],21.099483523921155,[2],[0.9999999],21.099483,399,3138,25088
CNN,mnist,10,25088,467,25088,27868,[2],[0.99999992],21.35627945268091,[2],[1.],21.356283,188,3396,25088
CNN,mnist,10,25088,468,25088,29402,[0],[0.99998799],15.942161174813066,[0],[0.9999945],15.942154,266,4930,25088
CNN,mnist,10,25088,469,25088,28553,[3],[0.99999775],19.737223011803277,[3],[0.9999939],19.737226,399,4849,25088
CNN,mnist,10,25088,470,25088,27236,[0],[0.99999443],16.96912559228995,[0],[0.99999905],16.96911,338,2559,25088
CNN,mnist,10,25088,471,25088,28206,[2],[0.99999257],17.077714718581483,[2],[0.9998548],17.077856,399,3734,25088
CNN,mnist,10,25088,472,25088,30423,[6],[0.99999945],17.546276644369186,[6],[0.99999726],17.546276,399,6743,25088
CNN,mnist,10,25088,473,25088,27188,[6],[0.99995116],17.642733776633403,[6],[0.9999999],17.642689,338,2511,25088
CNN,mnist,10,25088,474,25088,27212,[3],[0.9999998],21.799183093851717,[3],[1.],21.799183,338,2527,25088
CNN,mnist,10,25088,475,25088,28163,[5],[1.],20.297105789714873,[5],[0.9999999],20.29711,338,3691,25088
CNN,mnist,10,25088,476,25088,32349,[8],[0.99999551],20.368651110747393,[8],[0.9999999],20.368645,266,8645,25088
CNN,mnist,10,25088,477,25088,36962,[8],[0.99340802],15.0944662857293,[8],[0.9895801],15.098323,446,18881,25088
CNN,mnist,10,25088,478,25088,28764,[3],[0.99999971],19.36626463504289,[3],[0.9999999],19.366262,446,4292,25088
CNN,mnist,10,25088,479,25088,30258,[3],[0.99983697],15.269309013643138,[3],[0.9998596],15.269282,446,6554,25088
CNN,mnist,10,25088,480,25088,33781,[3],[0.99755162],7.75434918954037,[3],[0.96743697],7.785002,338,10769,25088
CNN,mnist,10,25088,481,25088,30375,[6],[0.99999822],15.767535084286617,[6],[0.99999905],15.76753,286,6671,25088
CNN,mnist,10,25088,482,25088,28082,[1],[0.99696967],11.0142434642051,[1],[0.99962485],11.01158,218,5070,25088
CNN,mnist,10,25088,483,25088,27231,[0],[0.99998888],17.262729322195447,[0],[0.99999917],17.262714,266,2554,25088
CNN,mnist,10,25088,484,25088,29554,[3],[0.99999925],20.361931593723366,[3],[1.],20.361927,446,5850,25088
CNN,mnist,10,25088,485,25088,27297,[3],[0.99999401],16.22386005886051,[3],[0.99999666],16.223858,266,2825,25088
CNN,mnist,10,25088,486,25088,29509,[8],[1.],28.516262054580473,[8],[1.],28.51625,399,5805,25088
CNN,mnist,10,25088,487,25088,28883,[7],[0.99999862],16.452947084563856,[7],[0.9999925],16.45295,225,5179,25088
CNN,mnist,10,25088,488,25088,28723,[9],[0.99997014],16.668652828930547,[9],[0.9999901],16.668638,266,5019,25088
CNN,mnist,10,25088,489,25088,29471,[3],[0.99999878],16.14128425391991,[3],[0.99997044],16.14131,338,5767,25088
CNN,mnist,10,25088,490,25088,25817,[9],[0.99999938],19.284561779236274,[9],[0.9999988],19.28456,297,912,25088
CNN,mnist,10,25088,491,25088,29339,[2],[0.99991561],14.521235939325583,[2],[0.9997274],14.521431,446,5623,25088
CNN,mnist,10,25088,492,25088,28809,[0],[0.99949315],10.766454319135693,[0],[0.99893636],10.767012,399,5105,25088
CNN,mnist,10,25088,493,25088,30368,[7],[0.99995338],18.62075318214459,[7],[0.9999826],18.620718,338,7356,25088
CNN,mnist,10,25088,494,25088,30679,[4],[0.99987503],15.24895577016067,[4],[0.9996202],15.249208,225,6975,25088
CNN,mnist,10,25088,495,25088,33362,[2],[0.9999996],20.49930803105714,[2],[1.],20.499323,669,9658,25088
CNN,mnist,10,25088,496,25088,28103,[0],[0.99999977],17.258747326328486,[0],[0.9999993],17.258745,338,3426,25088
CNN,mnist,10,25088,497,25088,27359,[1],[0.999996],16.291774938040305,[1],[0.9999993],16.291775,198,2682,25088
CNN,mnist,10,25088,498,25088,30357,[4],[0.99999629],17.886886490719583,[4],[0.9999999],17.886877,338,6653,25088
CNN,mnist,10,25088,499,25088,28559,[1],[0.99997952],15.596269111368494,[1],[0.9999976],15.596247,225,3882,25088
CNN,mnist,10,25088,500,25088,29348,[9],[0.99999999],22.09443665338025,[9],[1.],22.094437,297,5644,25088
CNN,mnist,10,25088,501,25088,26633,[9],[0.99999954],19.923441396936163,[9],[1.],19.923439,338,1956,25088
CNN,mnist,10,25088,502,25088,28833,[6],[0.99999992],19.96935280548382,[6],[0.9999995],19.969353,338,3761,25088
CNN,mnist,10,25088,503,25088,30374,[3],[0.99999996],22.958431284839357,[3],[1.],22.95843,507,6670,25088
CNN,mnist,10,25088,504,25088,29612,[3],[0.99999914],17.009186650992543,[3],[0.99999917],17.00919,338,5908,25088
CNN,mnist,10,25088,505,25088,31348,[4],[0.99999998],22.721420303817816,[4],[1.],22.721424,266,7644,25088
CNN,mnist,10,25088,506,25088,35066,[8],[0.99978223],12.576549887204429,[8],[0.9998697],12.5764675,327,11887,25088
CNN,mnist,10,25088,507,25088,28885,[0],[0.99980535],13.468646171172201,[0],[0.99998045],13.468469,338,4413,25088
CNN,mnist,10,25088,508,25088,29509,[9],[0.99997055],15.228239903442834,[9],[0.9999404],15.228269,330,5805,25088
CNN,mnist,10,25088,509,25088,29190,[5],[0.99994817],14.515605309704823,[5],[0.999796],14.5157585,338,5448,25088
CNN,mnist,10,25088,510,25088,27988,[0],[0.99999774],17.445341466852955,[0],[0.9999963],17.44534,327,3516,25088
CNN,mnist,10,25088,511,25088,26967,[3],[0.99999972],19.058964054466784,[3],[0.9999989],19.058966,446,2270,25088
CNN,mnist,10,25088,512,25088,30677,[6],[0.99989741],15.142990664435338,[6],[0.9999703],15.142919,225,7665,25088
CNN,mnist,10,25088,513,25088,28600,[5],[0.99999997],22.28871348256907,[5],[1.],22.288713,399,2585,25088
CNN,mnist,10,25088,514,25088,28911,[7],[0.99992706],12.863394247327724,[7],[0.9997955],12.86353,297,4746,25088
CNN,mnist,10,25088,515,25088,27097,[3],[1.],20.265670780504312,[3],[1.],20.26567,507,2499,25088
CNN,mnist,10,25088,516,25088,28169,[0],[0.99999978],17.973366007309753,[0],[0.9999995],17.973368,399,4465,25088
CNN,mnist,10,25088,517,25088,33758,[1],[0.99989386],12.649272253705545,[1],[0.9999641],12.649208,225,10746,25088
CNN,mnist,10,25088,518,25088,27511,[2],[0.99999986],22.890806337439287,[2],[1.],22.89081,399,3023,25088
CNN,mnist,10,25088,519,25088,30375,[4],[0.99999088],14.174577291786585,[4],[0.9999981],14.174572,218,6671,25088
CNN,mnist,10,25088,520,25088,35370,[3],[0.99999974],19.700168873692473,[3],[0.99999964],19.700161,338,11666,25088
CNN,mnist,10,25088,521,25088,32475,[0],[0.99657847],9.20152843975424,[0],[0.9990043],9.1991005,225,8771,25088
CNN,mnist,10,25088,522,25088,27875,[1],[0.99999793],17.380449459410702,[1],[0.99999976],17.380447,297,3198,25088
CNN,mnist,10,25088,523,25088,29215,[2],[0.99997575],20.838487083450982,[2],[1.],20.838474,399,5511,25088
CNN,mnist,10,25088,524,25088,29190,[6],[0.99999848],18.3002201050798,[6],[0.9999999],18.300213,266,5486,25088
CNN,mnist,10,25088,525,25088,32288,[4],[0.99417274],11.84719867657027,[4],[0.99313414],11.848244,507,10208,25088
CNN,mnist,10,25088,526,25088,29015,[6],[0.99999422],16.762113625831837,[6],[0.9999994],16.762108,338,4543,25088
CNN,mnist,10,25088,527,25088,28172,[2],[0.99999824],17.57297119614092,[2],[0.99996865],17.573008,338,3495,25088
CNN,mnist,10,25088,528,25088,28320,[7],[0.99999999],19.70586778076426,[7],[0.9999993],19.705864,266,3848,25088
CNN,mnist,10,25088,529,25088,27644,[0],[0.99998985],17.074299475539107,[0],[0.9999995],17.07429,338,3172,25088
CNN,mnist,10,25088,530,25088,40734,[3],[0.96114311],12.538315890449613,[3],[0.9716905],12.527407,338,26156,25088
CNN,mnist,10,25088,531,25088,30756,[5],[0.99999987],21.95334638287094,[5],[0.9999999],21.953348,399,6786,25088
CNN,mnist,10,25088,532,25088,26172,[3],[0.99999998],24.594425221782746,[3],[1.],24.594429,507,1700,25088
CNN,mnist,10,25088,533,25088,28461,[1],[0.99995545],14.477233611561424,[1],[0.99997485],14.477215,198,4757,25088
CNN,mnist,10,25088,534,25088,29776,[5],[0.99999925],17.46962431389079,[5],[0.99999976],17.469627,399,6756,25088
CNN,mnist,10,25088,535,25088,28308,[1],[0.99998785],14.747633685790765,[1],[0.9999951],14.747623,176,3836,25088
CNN,mnist,10,25088,536,25088,36845,[0],[0.99168533],11.13555337517917,[0],[0.9991924],11.128011,507,13833,25088
CNN,mnist,10,25088,537,25088,27750,[2],[0.99999489],16.597644195262006,[2],[0.9999987],16.597635,338,3278,25088
CNN,mnist,10,25088,538,25088,31348,[7],[0.99992987],16.525014432985188,[7],[0.99999595],16.524939,266,7644,25088
CNN,mnist,10,25088,539,25088,28559,[2],[0.99999512],18.406439894786963,[2],[1.],18.406437,266,3882,25088
CNN,mnist,10,25088,540,25088,33348,[9],[0.997085],14.983730375216366,[9],[0.9999113],14.980904,266,10336,25088
CNN,mnist,10,25088,541,25088,28923,[4],[0.99999903],22.622546217125457,[4],[1.],22.622545,399,5903,25088
CNN,mnist,10,25088,542,25088,30041,[7],[0.99931203],12.764150273320721,[7],[0.99986565],12.763593,266,7029,25088
CNN,mnist,10,25088,543,25088,28059,[6],[0.99999957],20.168184707731495,[6],[1.],20.168184,399,3571,25088
CNN,mnist,10,25088,544,25088,26691,[9],[0.99999381],18.65903138190829,[9],[0.9999993],18.659023,266,2219,25088
CNN,mnist,10,25088,545,25088,47831,[8],[0.98470922],8.79443301676652,[8],[0.9829475],8.796223,266,29750,25088
CNN,mnist,10,25088,546,25088,30868,[5],[0.99998841],17.224506523293737,[5],[0.99999154],17.2245,327,7848,25088
CNN,mnist,10,25088,547,25088,28556,[1],[0.99997785],12.444503042934006,[1],[0.9999647],12.444519,225,4852,25088
CNN,mnist,10,25088,548,25088,28740,[8],[0.99999992],21.423795777390023,[8],[0.9999999],21.423801,338,37142,25088
CNN,mnist,10,25088,549,25088,28331,[1],[0.99995888],15.147756692183899,[1],[0.9999994],15.147722,198,3654,25088
CNN,mnist,10,25088,550,25088,28620,[1],[0.99999908],15.564747771872039,[1],[0.99999964],15.564743,225,4916,25088
CNN,mnist,10,25088,551,25088,28400,[6],[0.9999991],13.5603723002381,[6],[0.99726295],13.56311,327,4696,25088
CNN,mnist,10,25088,552,25088,27998,[0],[0.99999827],17.366164981267033,[0],[0.9999994],17.366154,266,4294,25088
CNN,mnist,10,25088,553,25088,30261,[8],[0.99999896],18.36134251378014,[8],[0.9999993],18.36134,338,6557,25088
CNN,mnist,10,25088,554,25088,27836,[0],[0.99999537],17.975037433501488,[0],[0.9999994],17.975033,399,3364,25088
CNN,mnist,10,25088,555,25088,32133,[1],[0.99899928],13.689324244688827,[1],[0.9996643],13.688661,266,10159,25088
CNN,mnist,10,25088,556,25088,31302,[5],[0.99999999],20.34714318361091,[5],[0.9999999],20.347137,399,6831,25088
CNN,mnist,10,25088,557,25088,42074,[3],[0.96831258],11.382454388888787,[3],[0.97373545],11.37687,399,27496,25088
CNN,mnist,10,25088,558,25088,29425,[6],[0.99999987],18.712806831707063,[6],[1.],18.7128,338,4953,25088
CNN,mnist,10,25088,559,25088,31317,[5],[0.99999614],16.024618196205175,[5],[0.9999976],16.024614,338,7613,25088
CNN,mnist,10,25088,560,25088,28157,[1],[0.99996181],15.093288465087108,[1],[0.99999416],15.09325,198,4453,25088
CNN,mnist,10,25088,561,25088,33264,[0],[0.99851983],8.596788617473676,[0],[0.9983183],8.596994,266,11290,25088
CNN,mnist,10,25088,562,25088,29197,[3],[0.99999772],18.742088689364433,[3],[0.99999976],18.742088,309,4725,25088
CNN,mnist,10,25088,563,25088,30291,[4],[0.9999984],19.475585630036754,[4],[0.9999999],19.475574,266,6587,25088
CNN,mnist,10,25088,564,25088,28436,[3],[0.99999966],18.7978709784069,[3],[0.99999833],18.797869,350,4626,25088
CNN,mnist,10,25088,565,25088,28265,[9],[0.99999984],19.91944519408966,[9],[0.9999988],19.91945,338,4561,25088
CNN,mnist,10,25088,566,25088,29942,[6],[0.99999997],18.951513322232056,[6],[1.],18.951508,266,6238,25088
CNN,mnist,10,25088,567,25088,27814,[1],[0.99999212],15.874951610711118,[1],[0.99999917],15.874942,225,3137,25088
CNN,mnist,10,25088,568,25088,27032,[1],[0.9999999],16.897094824115303,[1],[0.99999964],16.89709,198,2355,25088
CNN,mnist,10,25088,569,25088,29117,[1],[0.99994064],14.104501006985656,[1],[0.9999924],14.104451,225,4952,25088
CNN,mnist,10,25088,570,25088,54304,[9],[0.54505858],10.928778583671066,[9],[0.54562974],10.927729,338,52855,25088
CNN,mnist,10,25088,571,25088,26556,[3],[1.],22.867584231134906,[3],[1.],22.867577,399,2084,25088
CNN,mnist,10,25088,572,25088,27913,[1],[0.99999398],14.22518569547552,[1],[0.9999802],14.225201,198,3441,25088
CNN,mnist,10,25088,573,25088,29265,[9],[0.99999784],17.496317157973635,[9],[0.9999436],17.496378,338,5561,25088
CNN,mnist,10,25088,574,25088,31531,[5],[0.99999996],20.293136635445414,[5],[0.9999999],20.293133,399,7827,25088
CNN,mnist,10,25088,575,25088,26126,[7],[0.9999996],23.043827452191465,[7],[1.],23.043818,266,1312,25088
CNN,mnist,10,25088,576,25088,27200,[4],[1.],25.05357361071993,[4],[1.],25.053583,338,2720,25088
CNN,mnist,10,25088,577,25088,28513,[0],[0.9999965],16.826057117098866,[0],[0.99999857],16.826052,266,4041,25088
CNN,mnist,10,25088,578,25088,29607,[6],[0.99995556],18.473124122806105,[6],[1.],18.473085,338,5135,25088
CNN,mnist,10,25088,579,25088,27875,[7],[0.99999978],19.451042390808833,[7],[0.9999988],19.451048,266,3198,25088
CNN,mnist,10,25088,580,25088,26468,[1],[0.99964578],12.53915547628683,[1],[0.9999763],12.538829,198,1791,25088
CNN,mnist,10,25088,581,25088,30193,[6],[0.99999904],17.732846269976974,[6],[0.9999999],17.73284,338,6489,25088
CNN,mnist,10,25088,582,25088,29430,[5],[0.99998788],18.269108492840303,[5],[0.9999982],18.269106,399,5726,25088
CNN,mnist,10,25088,583,25088,28943,[6],[0.99987124],16.079504990695185,[6],[0.9998338],16.079542,266,4471,25088
CNN,mnist,10,25088,584,25088,29151,[1],[0.99913487],12.214735550894005,[1],[0.9999132],12.213956,225,4679,25088
CNN,mnist,10,25088,585,25088,30068,[6],[0.9999799],14.313150482213333,[6],[0.9998871],14.313246,225,5903,25088
CNN,mnist,10,25088,586,25088,32352,[8],[0.9999997],20.568439781977748,[8],[1.],20.568436,297,9340,25088
CNN,mnist,10,25088,587,25088,29050,[9],[0.99998742],18.013161846114993,[9],[0.9999994],18.013155,297,5346,25088
CNN,mnist,10,25088,588,25088,32148,[2],[0.99943885],13.950661254668885,[2],[0.99982977],13.950268,266,9136,25088
CNN,mnist,10,25088,589,25088,25736,[5],[1.],21.075054173541417,[5],[0.99999976],21.07505,399,729,25088
CNN,mnist,10,25088,590,25088,29663,[7],[0.99872068],12.188163107656257,[7],[0.99963737],12.187244,180,5959,25088
CNN,mnist,10,25088,591,25088,31729,[4],[0.99998781],14.470222266829168,[4],[0.9999436],14.470266,286,8025,25088
CNN,mnist,10,25088,592,25088,28308,[4],[1.],28.56123352061368,[4],[1.],28.561237,266,3836,25088
CNN,mnist,10,25088,593,25088,28412,[1],[0.99999447],16.08200053782204,[1],[0.9999993],16.081993,198,3735,25088
CNN,mnist,10,25088,594,25088,27852,[1],[0.99999011],14.647269606438455,[1],[0.9999939],14.647265,198,3380,25088
CNN,mnist,10,25088,595,25088,29425,[8],[0.99999981],19.759102062548354,[8],[0.9999999],19.759098,338,5721,25088
CNN,mnist,10,25088,596,25088,27564,[3],[0.99999655],15.94916688828639,[3],[0.9999789],15.949187,338,3092,25088
CNN,mnist,10,25088,597,25088,51082,[1],[0.96461159],8.290976459971654,[1],[0.9567594],8.299155,446,30843,25088
CNN,mnist,10,25088,598,25088,27497,[5],[0.99999831],19.436872266355067,[5],[0.9999994],19.436867,266,3793,25088
CNN,mnist,10,25088,599,25088,29295,[4],[0.99999624],16.601865711865493,[4],[0.9999976],16.601864,266,4823,25088
CNN,mnist,10,25088,600,25088,28513,[2],[0.99999882],18.89778827885356,[2],[1.],18.897793,266,4041,25088
CNN,mnist,10,25088,601,25088,35035,[0],[0.99997346],12.400128203302721,[0],[0.99918765],12.400911,399,11331,25088
CNN,mnist,10,25088,602,25088,39176,[2],[0.99649861],13.916141433613898,[2],[0.9967481],13.915896,507,21095,25088
CNN,mnist,10,25088,603,25088,28787,[1],[0.99998608],14.661776157032902,[1],[0.99999356],14.661771,198,4110,25088
CNN,mnist,10,25088,604,25088,28992,[0],[0.99999824],15.081813668048087,[0],[0.99999297],15.081815,338,4512,25088
CNN,mnist,10,25088,605,25088,28229,[7],[0.99999751],18.948462114942895,[7],[1.],18.94846,245,3552,25088
CNN,mnist,10,25088,606,25088,30155,[7],[0.99549381],10.690294040658848,[7],[0.97904325],10.706953,225,7143,25088
CNN,mnist,10,25088,607,25088,30756,[3],[0.99999837],19.094430650861018,[3],[0.9999999],19.094429,399,5676,25088
CNN,mnist,10,25088,608,25088,30193,[8],[0.99999898],17.224963255283534,[8],[0.99999964],17.22496,338,6489,25088
CNN,mnist,10,25088,609,25088,36108,[4],[0.99989136],14.050300527988998,[4],[0.9999454],14.050253,338,13088,25088
CNN,mnist,10,25088,610,25088,30573,[3],[0.99980639],16.09979536988357,[3],[0.999778],16.09982,266,7561,25088
CNN,mnist,10,25088,611,25088,28623,[4],[0.99999637],18.620136073612308,[4],[1.],18.620127,274,4919,25088
CNN,mnist,10,25088,612,25088,32466,[0],[0.99999719],16.878563827162374,[0],[0.9999988],16.878563,327,8762,25088
CNN,mnist,10,25088,613,25088,30687,[0],[0.99953975],12.217432704738139,[0],[0.9999434],12.217034,266,6983,25088
CNN,mnist,10,25088,614,25088,29965,[0],[0.9999874],15.802610595941097,[0],[0.999995],15.802602,236,6261,25088
CNN,mnist,10,25088,615,25088,31072,[3],[0.9999947],17.034513048204108,[3],[0.9999969],17.034512,354,8060,25088
CNN,mnist,10,25088,616,25088,26840,[3],[0.99999266],18.424941728864113,[3],[0.9999999],18.424932,266,2368,25088
CNN,mnist,10,25088,617,25088,29122,[3],[0.99999885],17.97951050564326,[3],[0.9999995],17.979506,338,6010,25088
CNN,mnist,10,25088,618,25088,30757,[3],[0.99988736],15.882173648448644,[3],[0.9999845],15.882074,338,7045,25088
CNN,mnist,10,25088,619,25088,28969,[1],[0.99996922],15.183424256524649,[1],[0.9999987],15.183387,180,4497,25088
CNN,mnist,10,25088,620,25088,28787,[3],[0.99999956],20.62122007468166,[3],[1.],20.621216,350,4110,25088
CNN,mnist,10,25088,621,25088,34666,[2],[0.99904623],13.372116635421936,[2],[0.99988353],13.371272,266,12692,25088
CNN,mnist,10,25088,622,25088,30939,[4],[0.99999977],20.78919243458515,[4],[0.9999989],20.789194,266,6774,25088
CNN,mnist,10,25088,623,25088,28104,[9],[0.99999828],20.749740410507496,[9],[0.9999999],20.749737,327,4400,25088
CNN,mnist,10,25088,624,25088,28164,[1],[0.99999432],15.05405040834086,[1],[0.9999989],15.054053,198,3487,25088
CNN,mnist,10,25088,625,25088,31366,[5],[0.99988353],11.649870997453982,[5],[0.99960715],11.650147,399,7646,25088
CNN,mnist,10,25088,626,25088,26687,[1],[0.99991738],12.499771729297413,[1],[0.99995553],12.499732,198,2010,25088
CNN,mnist,10,25088,627,25088,29797,[0],[0.99991642],16.55043949722245,[0],[0.9999896],16.550356,338,6093,25088
CNN,mnist,10,25088,628,25088,27609,[3],[1.],23.026405336180595,[3],[1.],23.02641,266,3137,25088
CNN,mnist,10,25088,629,25088,25842,[3],[0.99999962],13.980553049492189,[3],[0.99994993],13.9805975,446,184,25088
CNN,mnist,10,25088,630,25088,28407,[0],[0.99999877],19.0902588731741,[0],[1.],19.090254,357,3935,25088
CNN,mnist,10,25088,631,25088,29597,[5],[0.99997049],15.904358813062036,[5],[0.9999982],15.904333,507,5873,25088
CNN,mnist,10,25088,632,25088,30686,[0],[0.99877615],10.626218877118298,[0],[0.99909747],10.625899,266,7674,25088
CNN,mnist,10,25088,633,25088,35712,[5],[0.99447382],11.98141354978379,[5],[0.9984397],11.977429,399,13738,25088
CNN,mnist,10,25088,634,25088,31826,[2],[0.99999786],19.236322638233894,[2],[1.],19.236324,399,8122,25088
CNN,mnist,10,25088,635,25088,40311,[8],[0.9958957],11.73157741743564,[8],[0.99088216],11.736631,507,19894,25088
CNN,mnist,10,25088,636,25088,58495,[6],[0.59062017],4.943152344965018,[8],[0.9999976],17.883932,266,57054,25088
CNN,mnist,10,25088,637,25088,38841,[2],[0.96310076],9.685607497775887,[2],[0.9728064],9.675586,446,20760,25088
CNN,mnist,10,25088,638,25088,29486,[7],[0.99999993],19.074640339462636,[7],[0.9999951],19.074648,327,5782,25088
CNN,mnist,10,25088,639,25088,40920,[8],[0.99769386],14.383117634554242,[8],[0.9989926],14.381818,327,20503,25088
CNN,mnist,10,25088,640,25088,27009,[5],[0.99998928],16.226283300615496,[5],[0.9999988],16.226274,338,2537,25088
CNN,mnist,10,25088,641,25088,28368,[4],[1.],23.8871479041302,[4],[1.],23.88715,266,3896,25088
CNN,mnist,10,25088,642,25088,28931,[9],[0.99999902],16.692090056631343,[9],[0.9999938],16.692091,338,5227,25088
CNN,mnist,10,25088,643,25088,31963,[4],[0.99999998],19.755813622691857,[4],[1.],19.755814,399,8259,25088
CNN,mnist,10,25088,644,25088,27921,[1],[0.99995831],15.369176591494325,[1],[0.99999917],15.369134,225,3449,25088
CNN,mnist,10,25088,645,25088,26603,[1],[0.99998137],15.23738053473236,[1],[0.9999989],15.2373705,206,1926,25088
CNN,mnist,10,25088,646,25088,29549,[5],[0.99999563],16.844425761140798,[5],[0.9999863],16.844442,399,5646,25088
CNN,mnist,10,25088,647,25088,26606,[1],[0.99996657],14.836092048755386,[1],[0.9999882],14.83607,198,1701,25088
CNN,mnist,10,25088,648,25088,36511,[5],[0.99804012],14.287444213097073,[5],[0.9981566],14.287332,399,16094,25088
CNN,mnist,10,25088,649,25088,29850,[4],[0.9999997],17.293091122124398,[4],[0.9999999],17.293095,338,6146,25088
CNN,mnist,10,25088,650,25088,33857,[0],[0.99905151],12.129459415949425,[0],[0.99864894],12.129861,399,10153,25088
CNN,mnist,10,25088,651,25088,31120,[1],[0.99993424],14.137478784035245,[1],[0.99998426],14.137427,198,7416,25088
CNN,mnist,10,25088,652,25088,25899,[5],[0.99999851],17.715497548647182,[5],[0.9999651],17.715542,507,835,25088
CNN,mnist,10,25088,653,25088,33980,[4],[0.99998657],22.60605438202951,[4],[0.9999999],22.606045,399,12920,25088
CNN,mnist,10,25088,654,25088,29049,[2],[0.99999999],25.490844736211844,[2],[1.],25.490852,411,4577,25088
CNN,mnist,10,25088,655,25088,28186,[2],[0.99999885],21.086489870419232,[2],[1.],21.086498,507,3046,25088
CNN,mnist,10,25088,656,25088,32526,[8],[0.99999989],20.80990802397098,[8],[1.],20.809912,266,8822,25088
CNN,mnist,10,25088,657,25088,26497,[1],[0.99997358],13.974458415740466,[1],[0.999995],13.9744425,206,1820,25088
CNN,mnist,10,25088,658,25088,32071,[7],[0.99977546],11.921752424383977,[7],[0.99987996],11.921648,168,8367,25088
CNN,mnist,10,25088,659,25088,33789,[4],[0.99988612],11.816513457905454,[4],[0.9999175],11.816481,338,10777,25088
CNN,mnist,10,25088,660,25088,28975,[3],[0.99999978],22.440990663120832,[3],[1.],22.440979,399,5271,25088
CNN,mnist,10,25088,661,25088,30642,[3],[0.9999967],15.749642812174255,[3],[0.9999975],15.749643,399,6664,25088
CNN,mnist,10,25088,662,25088,29167,[4],[0.99999913],18.78148738347099,[4],[0.99999356],18.781488,399,5455,25088
CNN,mnist,10,25088,663,25088,29775,[4],[0.99999997],25.847948101178062,[4],[1.],25.847954,266,6071,25088
CNN,mnist,10,25088,664,25088,26765,[4],[0.99999474],20.109347834224536,[4],[1.],20.10934,338,2285,25088
CNN,mnist,10,25088,665,25088,29817,[6],[0.99999939],18.298061976280707,[6],[0.9999999],18.298058,266,6113,25088
CNN,mnist,10,25088,666,25088,37116,[3],[0.99994803],12.25794171683802,[3],[0.99985814],12.258031,399,14104,25088
CNN,mnist,10,25088,667,25088,27773,[7],[0.99999356],19.257010227970714,[7],[0.9999999],19.256998,312,3228,25088
CNN,mnist,10,25088,668,25088,29104,[6],[0.99996693],16.214958834555993,[6],[0.9999913],16.21494,266,4939,25088
CNN,mnist,10,25088,669,25088,27965,[1],[0.99999891],16.271212710569568,[1],[0.9999981],16.271215,225,3288,25088
CNN,mnist,10,25088,670,25088,28476,[5],[0.99998336],19.917310184540945,[5],[0.999998],19.917297,327,6502,25088
CNN,mnist,10,25088,671,25088,28644,[2],[0.99992766],15.357562878551093,[2],[0.99991524],15.357575,399,4940,25088
CNN,mnist,10,25088,672,25088,35751,[5],[0.99993784],14.561176468920472,[5],[0.999724],14.561387,327,12739,25088
CNN,mnist,10,25088,673,25088,25268,[9],[0.99488926],2.0977201418630993,[5],[0.99999964],19.832748,266,216,25088
CNN,mnist,10,25088,674,25088,28763,[4],[0.99999976],24.198015452064347,[4],[1.],24.198017,399,5059,25088
CNN,mnist,10,25088,675,25088,33281,[5],[0.99999964],21.229378110375162,[5],[0.9999999],21.229374,507,10249,25088
CNN,mnist,10,25088,676,25088,35598,[5],[0.99999945],19.388420658356473,[5],[0.999998],19.388422,507,11894,25088
