,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
381,gpt2,wikitext-512,50257,768,381,768,4421930,[318],[0.69000913],-82.80130520776557,[318],[0.7150108],-82.8369,3875937,3238009,768
382,gpt2,wikitext-512,50257,768,382,768,5020623,[318],[0.15990772],-103.82136736778016,[318],[0.1494555],-103.75376,3958503,4131882,768
383,gpt2,wikitext-512,50257,768,383,768,4401186,[706],[0.19171447],-138.5050206389936,[706],[0.20504297],-138.57225,3973001,3347522,768
384,gpt2,wikitext-512,50257,768,384,768,4633338,[4141],[0.29226428],-97.799100881659,[4141],[0.29483998],-97.80786,3825658,2819453,768
385,gpt2,wikitext-512,50257,768,385,768,6030588,[628],[0.66634049],-23.23214137003341,[628],[0.74391705],-23.342266,4185189,3923176,768
386,gpt2,wikitext-512,50257,768,386,768,6466838,[591],[0.99962571],-67.67005105632006,[591],[0.99991786],-67.67033,3835642,3299045,768
387,gpt2,wikitext-512,50257,768,387,768,5624363,[670],[0.13259955],-113.13810959451199,[670],[0.11500515],-112.99576,4316721,4324212,768
388,gpt2,wikitext-512,50257,768,388,768,4618778,[4914],[0.99468991],-220.70790208425564,[4914],[0.99775785],-220.71098,3913052,4113267,768
389,gpt2,wikitext-512,50257,768,389,768,4711673,[286],[0.94566445],20.422303477517765,[286],[0.9165885],20.453533,3959876,3646707,768
390,gpt2,wikitext-512,50257,768,390,768,4176725,[788],[0.11432012],-127.61557960189572,[788],[0.08480602],-127.31697,3875299,2668774,768
391,gpt2,wikitext-512,50257,768,391,768,6290441,[366],[0.06099706],-95.57172279362186,[366],[0.07150099],-95.73059,3875102,4370433,768
392,gpt2,wikitext-512,50257,768,392,768,3824318,[198],[0.99946339],-252.73487583925748,[198],[0.9993081],-252.73476,3819781,2664863,768
393,gpt2,wikitext-512,50257,768,393,768,4656848,[262],[0.93465293],-53.87056848325631,[262],[0.85002816],-53.77566,3827226,3265953,768
394,gpt2,wikitext-512,50257,768,394,768,4512481,[12],[0.87612587],118.1862082144056,[12],[0.94534355],118.1102,4122654,3728250,768
395,gpt2,wikitext-512,50257,768,395,768,6750449,[5868],[0.99300229],-41.1692243315328,[5868],[0.99509853],-41.171337,3961090,3802930,768
396,gpt2,wikitext-512,50257,768,396,768,6290210,[262],[0.10142185],-93.15766975007523,[262],[0.12360451],-93.35546,3939427,4413333,768
397,gpt2,wikitext-512,50257,768,397,768,5547522,[287],[0.83263409],-86.77640320446268,[287],[0.78846955],-86.72189,3916739,4639668,768
398,gpt2,wikitext-512,50257,768,398,768,5499893,[17757],[0.01579624],-99.71784620124974,[17757],[0.05413886],-100.94962,3827188,2711867,768
399,gpt2,wikitext-512,50257,768,399,768,4504328,[26779],[0.05309737],-118.11918927081865,[32008],[0.05714611],-118.1726,3885180,2794193,768
400,gpt2,wikitext-512,50257,768,400,768,5312289,[31721],[0.09390924],-107.99217083774624,[628],[0.16097371],-108.18028,3862681,2816952,768
401,gpt2,wikitext-512,50257,768,401,768,4358157,[339],[0.3548109],-83.53681247256243,[339],[0.34628838],-83.51249,3922386,2961337,768
402,gpt2,wikitext-512,50257,768,402,768,4894440,[43317],[0.22358647],-78.65524118761431,[43317],[0.21537851],-78.61784,3839109,3706571,768
403,gpt2,wikitext-512,50257,768,403,768,5064386,[318],[0.26336911],-101.58830183213664,[318],[0.24200644],-101.503716,3882926,3363917,768
404,gpt2,wikitext-512,50257,768,404,768,5054177,[1043],[0.49496786],-124.03381335344407,[1043],[0.40627262],-123.83634,3931797,3593918,768
405,gpt2,wikitext-512,50257,768,405,768,5795378,[31],[0.95398644],-209.12864491567194,[31],[0.96547735],-209.14064,3852666,5617729,768
406,gpt2,wikitext-512,50257,768,406,768,4353336,[547],[0.29126929],-129.49326908138278,[547],[0.28608418],-129.47531,3859146,2437050,768
407,gpt2,wikitext-512,50257,768,407,768,3823535,[198],[0.9991349],-251.9709973145914,[198],[0.99941814],-251.97128,3819735,2598975,768
408,gpt2,wikitext-512,50257,768,408,768,5099262,[32339],[0.05691961],-109.6303217593321,[32339],[0.05987541],-109.68095,3920047,3610913,768
409,gpt2,wikitext-512,50257,768,409,768,4180213,[851],[0.93689818],107.27533997320216,[851],[0.93669945],107.27553,3970534,3913685,768
410,gpt2,wikitext-512,50257,768,410,768,4838935,[705],[0.289009],-89.47347001310179,[705],[0.33655983],-89.62577,3832977,2434648,768
411,gpt2,wikitext-512,50257,768,411,768,5177508,[1790],[0.19578393],-108.8881314815872,[1790],[0.21999276],-109.00473,3840222,3820688,768
412,gpt2,wikitext-512,50257,768,412,768,7143944,[628],[0.62976414],-17.32702071134952,[628],[0.64987415],-17.358463,3866879,3297136,768
413,gpt2,wikitext-512,50257,768,413,768,5659838,[8201],[0.14029806],-96.69838264690885,[8201],[0.10166309],-96.37627,4132054,2986145,768
414,gpt2,wikitext-512,50257,768,414,768,4628752,[12],[0.89498424],139.76628364685752,[12],[0.89888185],139.76196,4031084,3120431,768
415,gpt2,wikitext-512,50257,768,415,768,4378490,[764],[0.49049846],-65.80740409434132,[764],[0.5491866],-65.920425,3836740,2958584,768
416,gpt2,wikitext-512,50257,768,416,768,3904745,[250],[0.50489671],-74.2094361147252,[250],[0.52604884],-74.25049,3823394,2450419,768
417,gpt2,wikitext-512,50257,768,417,768,4350145,[383],[0.20659871],-117.10867673826266,[383],[0.14997475],-116.78838,3853721,2432851,768
418,gpt2,wikitext-512,50257,768,418,768,4206240,[16462],[0.98962064],-107.31969030368774,[16462],[0.9944571],-107.324554,3826213,3472984,768
419,gpt2,wikitext-512,50257,768,419,768,6109165,[22197],[0.01677015],-89.54278088218952,[772],[0.01766173],-89.50826,3916108,3547406,768
420,gpt2,wikitext-512,50257,768,420,768,4860932,[625],[0.08662767],-114.48669475355995,[625],[0.08682828],-114.48901,3878302,3137008,768
421,gpt2,wikitext-512,50257,768,421,768,4180300,[257],[0.35325033],-57.95910125436749,[257],[0.28603756],-57.74803,3981209,3502647,768
422,gpt2,wikitext-512,50257,768,422,768,6324803,[705],[0.13129594],-97.62541453112178,[705],[0.11953672],-97.53158,3829690,4059559,768
423,gpt2,wikitext-512,50257,768,423,768,4800880,[383],[0.61381344],-100.88277011464977,[383],[0.57540786],-100.818184,3882286,4141599,768
424,gpt2,wikitext-512,50257,768,424,768,5588412,[262],[0.63279977],-70.7748511615158,[262],[0.7286983],-70.915955,3953565,3917170,768
425,gpt2,wikitext-512,50257,768,425,768,5413313,[628],[0.84813089],34.348802334847065,[628],[0.870052],34.323284,4285946,3961251,768
426,gpt2,wikitext-512,50257,768,426,768,5365098,[262],[0.10695896],-131.81748537902433,[262],[0.09306602],-131.67836,4002263,3393953,768
427,gpt2,wikitext-512,50257,768,427,768,3955054,[373],[0.15850517],-133.64631316627762,[373],[0.13941167],-133.51796,3858086,2202811,768
428,gpt2,wikitext-512,50257,768,428,768,4843595,[796],[0.94660991],-219.3687768322789,[796],[0.9569338],-219.3796,4059449,3661073,768
429,gpt2,wikitext-512,50257,768,429,768,4900781,[8459],[0.24629457],-104.0465573853049,[8459],[0.26339415],-104.11368,3825716,3092113,768
430,gpt2,wikitext-512,50257,768,430,768,5428735,[257],[0.31846962],-142.6016824382088,[257],[0.32767925],-142.6302,3830372,3664860,768
431,gpt2,wikitext-512,50257,768,431,768,5675567,[837],[0.08358552],-99.70873549881813,[837],[0.07718],-99.629005,3919634,4433671,768
432,gpt2,wikitext-512,50257,768,432,768,4724478,[373],[0.17788302],-126.91024222774074,[373],[0.19569565],-127.00569,3952385,2629703,768
433,gpt2,wikitext-512,50257,768,433,768,5070438,[2488],[0.07490233],-69.76002278218739,[2488],[0.08318315],-69.86489,3844563,3588592,768
434,gpt2,wikitext-512,50257,768,434,768,4132180,[416],[0.57973502],-54.48699664662969,[416],[0.62361157],-54.559956,3840904,2789389,768
435,gpt2,wikitext-512,50257,768,435,768,5140957,[39696],[0.02035045],-94.7270518677762,[39696],[0.01605107],-94.489716,3967218,3428275,768
436,gpt2,wikitext-512,50257,768,436,768,5238375,[262],[0.18455479],-80.22448246500905,[262],[0.2028635],-80.31908,3923977,3281505,768
437,gpt2,wikitext-512,50257,768,437,768,6448991,[284],[0.15408551],-96.37103202701554,[284],[0.18926917],-96.57669,3877927,4596369,768
438,gpt2,wikitext-512,50257,768,438,768,4689484,[1903],[0.30719574],-93.3254137683638,[1903],[0.30397224],-93.31485,3852756,2582228,768
439,gpt2,wikitext-512,50257,768,439,768,4670301,[3128],[0.08042783],-114.19363995532842,[3128],[0.06207368],-113.93461,3979826,3598319,768
440,gpt2,wikitext-512,50257,768,440,768,4358830,[262],[0.81579301],-19.24631077393979,[262],[0.8613929],-19.300697,3897394,2902362,768
441,gpt2,wikitext-512,50257,768,441,768,5315212,[837],[0.3103603],-75.89538538993088,[837],[0.34113163],-75.989914,3900849,3303055,768
442,gpt2,wikitext-512,50257,768,442,768,3826398,[198],[0.99795215],-251.01856467372085,[198],[0.9989343],-251.01955,3820117,2805317,768
443,gpt2,wikitext-512,50257,768,443,768,5008059,[11],[0.35688982],-69.05731832228246,[11],[0.40713233],-69.18901,3845081,3448088,768
444,gpt2,wikitext-512,50257,768,444,768,4481028,[286],[0.35813535],-95.24612781102485,[286],[0.2948542],-95.051704,3833655,3032910,768
445,gpt2,wikitext-512,50257,768,445,768,4470882,[284],[0.39676516],-89.27625763499151,[284],[0.441632],-89.38338,3880144,3571059,768
446,gpt2,wikitext-512,50257,768,446,768,4504016,[1718],[0.05171005],-123.87540604057902,[1718],[0.05185307],-123.87819,3941310,3302938,768
447,gpt2,wikitext-512,50257,768,447,768,5005243,[649],[0.02510049],-117.66181921904932,[649],[0.02032127],-117.45061,3931257,2671351,768
448,gpt2,wikitext-512,50257,768,448,768,6705462,[284],[0.29534803],-112.70413573132315,[284],[0.3102802],-112.75349,3913600,3547488,768
449,gpt2,wikitext-512,50257,768,449,768,5575231,[286],[0.88237953],-31.758806737524957,[286],[0.7898918],-31.648073,3867638,3273493,768
450,gpt2,wikitext-512,50257,768,450,768,6118174,[318],[0.18169521],-96.96296372261953,[318],[0.19375227],-97.02721,4048651,4623483,768
451,gpt2,wikitext-512,50257,768,451,768,5536290,[262],[0.10971272],-110.91318744141874,[262],[0.13654588],-111.13197,3844931,3368278,768
452,gpt2,wikitext-512,50257,768,452,768,4503709,[837],[0.08709192],-108.89357462504405,[837],[0.10721992],-109.10151,3913832,2712583,768
453,gpt2,wikitext-512,50257,768,453,768,5977641,[357],[0.29795275],-73.35830194565823,[357],[0.2875155],-73.32264,3821520,3148654,768
454,gpt2,wikitext-512,50257,768,454,768,4072943,[366],[0.47583339],119.19865064619364,[366],[0.4875448],119.17433,3821490,2719265,768
455,gpt2,wikitext-512,50257,768,455,768,6974052,[1924],[0.09978526],-69.01984256208651,[1924],[0.08670127],-68.87928,3833977,4123802,768
456,gpt2,wikitext-512,50257,768,456,768,4361372,[82],[0.83536651],-31.55881233442868,[82],[0.8740553],-31.60408,3831754,2845924,768
457,gpt2,wikitext-512,50257,768,457,768,6428735,[5337],[0.03600331],-91.69698913977467,[5337],[0.03976117],-91.79629,3973452,4924983,768
458,gpt2,wikitext-512,50257,768,458,768,7962966,[628],[0.76589679],102.70602365580677,[628],[0.9003619],102.54428,4655262,4794256,768
459,gpt2,wikitext-512,50257,768,459,768,4276688,[284],[0.45168451],-61.54597269238909,[284],[0.44320288],-61.52701,3846160,2863190,768
460,gpt2,wikitext-512,50257,768,460,768,4493737,[837],[0.8513907],150.09496618094292,[837],[0.86741877],150.07632,4019970,3478475,768
461,gpt2,wikitext-512,50257,768,461,768,4349167,[284],[0.10644389],-111.86952765742845,[284],[0.09875825],-111.794586,3962020,2869416,768
