model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,eurosat,10,25088,485,64,146,[5],[0.99963615],16.59117278829341,[5],[0.99981326],16.590996,358,160,64
CNN,eurosat,10,25088,486,111,215,[2],[0.99917631],13.054843952947083,[2],[0.9985819],13.055439,1080,160,111
CNN,eurosat,10,25088,487,96,177,[8],[0.99997537],17.219575718911592,[8],[0.99861526],17.220936,661,160,96
CNN,eurosat,10,25088,488,112,413,[3],[0.98316969],12.165610371022394,[3],[0.9829486],12.165835,479,355,112
CNN,eurosat,10,25088,489,224,422,[4],[1.],22.855457307403558,[4],[1.],22.855457,454,160,224
CNN,eurosat,10,25088,490,204,400,[4],[0.99995106],11.536722488121208,[4],[0.99993134],11.536743,914,220,204
CNN,eurosat,10,25088,491,108,204,[5],[1.],60.71021270805055,[5],[1.],60.710213,482,160,108
CNN,eurosat,10,25088,492,108,204,[5],[0.99981195],33.53407020762641,[5],[1.],33.533886,502,160,108
CNN,eurosat,10,25088,493,80,180,[0],[0.99923616],13.137807128264038,[0],[0.99867177],13.138372,622,176,80
CNN,eurosat,10,25088,494,112,216,[0],[0.99999844],36.447702061128034,[0],[1.],36.447697,304,160,112
CNN,eurosat,10,25088,495,225,437,[0],[1.],136.723876953125,[0],[1.],136.72388,584,208,225
CNN,eurosat,10,25088,496,92,188,[1],[0.99996393],27.828569243153275,[1],[0.99988306],27.82865,468,176,92
CNN,eurosat,10,25088,497,111,210,[7],[0.99675297],7.850287242703599,[7],[0.9946582],7.8523912,621,160,111
CNN,eurosat,10,25088,498,60,114,[9],[0.99997726],17.358047338774824,[9],[0.9999745],17.35805,376,160,60
CNN,eurosat,10,25088,499,96,330,[2],[0.99711677],12.975177430604898,[2],[0.99692494],12.97537,479,296,96
CNN,eurosat,10,25088,500,80,184,[2],[0.99970811],16.00306521350869,[2],[0.99989736],16.002876,658,176,80
CNN,eurosat,10,25088,501,96,243,[1],[0.99937872],13.644269619390533,[1],[0.99588865],13.647768,768,200,96
CNN,eurosat,10,25088,502,96,225,[7],[0.99517798],10.804064257999315,[7],[0.99981886],10.799413,540,200,96
CNN,eurosat,10,25088,503,127,235,[8],[0.99999841],17.120578447078856,[8],[0.9999962],17.12058,814,160,127
CNN,eurosat,10,25088,504,145,271,[7],[1.],23.144084931341485,[7],[1.],23.144085,424,160,145
CNN,eurosat,10,25088,505,596,1127,[9],[1.],492.2401123046875,[9],[1.],492.2401,1127,176,596
CNN,eurosat,10,25088,506,104,200,[1],[1.],33.97561264051287,[1],[1.],33.975613,570,160,104
CNN,eurosat,10,25088,507,48,108,[5],[0.99999693],29.904448716804875,[5],[0.99999964],29.904446,168,160,48
CNN,eurosat,10,25088,508,161,305,[7],[1.],24.396228790573907,[7],[1.],24.396229,411,160,161
CNN,eurosat,10,25088,509,161,305,[7],[1.],28.71386528015261,[7],[1.],28.713865,450,160,161
CNN,eurosat,10,25088,510,128,284,[8],[0.99059944],11.953149632908948,[8],[0.9626046],11.981817,1185,176,128
CNN,eurosat,10,25088,511,108,210,[9],[0.9999928],26.816505001954404,[9],[0.9999403],26.816557,785,160,108
CNN,eurosat,10,25088,512,216,480,[2],[0.99991971],60.79962176771755,[2],[0.9999987],60.799545,863,310,216
CNN,eurosat,10,25088,513,196,367,[9],[1.],49.148414611816406,[9],[1.],49.14841,921,236,196
CNN,eurosat,10,25088,514,113,217,[7],[1.],29.391418457031598,[7],[1.],29.39142,314,160,113
CNN,eurosat,10,25088,515,252,477,[4],[1.],47.43251037597656,[4],[1.],47.43251,477,160,252
CNN,eurosat,10,25088,516,168,350,[2],[0.9999411],40.72752548084556,[2],[0.99999845],40.72747,828,236,168
CNN,eurosat,10,25088,517,160,344,[4],[0.99998613],13.624766870094817,[4],[1.],13.624754,544,220,160
CNN,eurosat,10,25088,518,472,895,[9],[1.],239.76025390625,[9],[1.],239.76027,895,184,472
CNN,eurosat,10,25088,519,80,152,[5],[0.99987563],20.558739111502582,[5],[0.99999356],20.55862,620,160,80
CNN,eurosat,10,25088,520,112,211,[6],[0.9998795],13.573633535817759,[6],[0.9950205],13.5785055,589,160,112
CNN,eurosat,10,25088,521,604,1144,[9],[1.],550.0142211914062,[9],[1.],550.0142,1144,176,604
CNN,eurosat,10,25088,522,76,246,[9],[0.77845892],14.40254153264291,[9],[0.9590318],14.1939335,462,244,76
CNN,eurosat,10,25088,523,80,160,[6],[0.99881412],20.971092436392706,[6],[0.9999503],20.969955,478,160,80
CNN,eurosat,10,25088,524,128,240,[8],[0.99999994],17.6089783353534,[8],[0.9997068],17.60927,460,160,128
CNN,eurosat,10,25088,525,112,241,[1],[0.99991231],19.652372314895725,[1],[0.99995494],19.652332,881,240,112
CNN,eurosat,10,25088,526,180,342,[0],[1.],155.91574096679688,[0],[1.],155.91574,342,160,180
CNN,eurosat,10,25088,527,92,195,[1],[0.99928262],20.078438282169568,[1],[0.99983644],20.077885,578,176,92
CNN,eurosat,10,25088,528,112,211,[6],[0.99999975],21.003183612048648,[6],[0.9999851],21.003199,786,160,112
CNN,eurosat,10,25088,529,140,266,[6],[0.99935842],19.19634338449711,[6],[0.9998529],19.195848,787,160,140
CNN,eurosat,10,25088,530,136,299,[8],[0.9999982],24.457839854938666,[8],[0.99999845],24.45784,831,220,136
CNN,eurosat,10,25088,531,112,216,[8],[0.99999743],16.597586340338125,[8],[0.9991032],16.598478,674,160,112
CNN,eurosat,10,25088,532,160,312,[6],[0.9965878],14.294670175395575,[6],[0.97155446],14.320109,946,176,160
CNN,eurosat,10,25088,533,192,363,[4],[1.],31.553268432624996,[4],[1.],31.553268,398,176,192
CNN,eurosat,10,25088,534,128,412,[8],[0.97377384],10.679180302122663,[8],[0.97395116],10.678998,1029,264,128
CNN,eurosat,10,25088,535,177,330,[7],[0.99999992],22.034730991491315,[7],[0.9999999],22.03473,527,176,177
CNN,eurosat,10,25088,536,136,256,[7],[0.99999967],19.06240114871558,[7],[1.],19.0624,511,160,136
CNN,eurosat,10,25088,537,108,198,[1],[0.99999994],26.813129481508657,[1],[0.9999999],26.81313,636,176,108
CNN,eurosat,10,25088,538,80,224,[6],[0.84383358],27.337532218487105,[6],[0.8437751],27.3376,478,236,80
CNN,eurosat,10,25088,539,108,264,[9],[0.99999957],29.08060879512656,[9],[0.99996996],29.080639,955,236,108
CNN,eurosat,10,25088,540,112,224,[0],[1.],52.35648727416992,[0],[1.],52.356487,221,176,112
CNN,eurosat,10,25088,541,96,264,[2],[0.97807974],15.56640884501687,[2],[0.97858834],15.565889,540,244,96
CNN,eurosat,10,25088,542,436,823,[9],[1.],224.42398071289062,[9],[1.],224.42398,823,184,436
CNN,eurosat,10,25088,543,468,882,[4],[1.],93.14976501464844,[4],[1.],93.149765,882,160,468
CNN,eurosat,10,25088,544,144,270,[4],[0.99999991],15.234161468369182,[4],[1.],15.234161,332,160,144
CNN,eurosat,10,25088,545,136,299,[6],[0.94800868],23.71138112599822,[6],[0.97521585],23.683088,903,220,136
CNN,eurosat,10,25088,546,164,348,[7],[0.99981701],14.921676533489382,[7],[0.9970592],14.924438,559,220,164
CNN,eurosat,10,25088,547,312,591,[4],[1.],47.267578125,[4],[1.],47.267586,591,176,312
CNN,eurosat,10,25088,548,152,287,[7],[1.],24.11378479068956,[7],[1.],24.113783,394,160,152
CNN,eurosat,10,25088,549,112,224,[2],[0.99996889],23.503327008477715,[2],[0.99999917],23.503298,926,160,112
CNN,eurosat,10,25088,550,64,128,[5],[0.99999911],25.52408689028115,[5],[1.],25.524086,390,160,64
CNN,eurosat,10,25088,551,96,184,[0],[1.],52.090400696791946,[0],[1.],52.090397,350,160,96
CNN,eurosat,10,25088,552,496,937,[9],[1.],391.76983642578125,[9],[1.],391.76984,937,176,496
CNN,eurosat,10,25088,553,396,747,[9],[1.],263.94488525390625,[9],[1.],263.9449,747,176,396
CNN,eurosat,10,25088,554,132,249,[0],[1.],138.4111328125,[0],[1.],138.41115,385,160,132
CNN,eurosat,10,25088,555,76,226,[6],[0.89452485],32.23267841861209,[6],[0.89452463],32.232677,491,236,76
CNN,eurosat,10,25088,556,108,250,[0],[0.99997086],40.230707703063814,[0],[0.9980975],40.232586,506,240,108
CNN,eurosat,10,25088,557,156,291,[6],[0.99999999],32.60828400934966,[6],[0.9999999],32.608284,558,160,156
CNN,eurosat,10,25088,558,96,177,[6],[0.99999999],26.95849610278642,[6],[1.],26.958496,624,160,96
CNN,eurosat,10,25088,559,112,281,[3],[0.99994592],36.08123465659521,[3],[0.9999274],36.08125,380,290,112
CNN,eurosat,10,25088,560,96,177,[6],[1.],26.9917354591865,[6],[1.],26.991737,669,160,96
CNN,eurosat,10,25088,561,188,410,[3],[0.9982059],8.57563490247915,[3],[0.9981345],8.5757065,1059,220,188
CNN,eurosat,10,25088,562,108,287,[2],[0.99883008],13.150411094989154,[2],[0.99190784],13.157365,972,200,108
CNN,eurosat,10,25088,563,96,206,[1],[0.99987989],19.738336513733596,[1],[0.99997866],19.738237,606,176,96
CNN,eurosat,10,25088,564,96,264,[2],[0.94426691],18.975284644594968,[2],[0.9442692],18.975283,525,320,96
CNN,eurosat,10,25088,565,92,180,[1],[0.99999997],32.02355196727541,[1],[1.],32.023552,472,160,92
CNN,eurosat,10,25088,566,140,266,[9],[1.],66.59496307373047,[9],[1.],66.59497,414,160,140
CNN,eurosat,10,25088,567,120,336,[2],[0.93269438],33.18585430869537,[2],[0.9326946],33.18586,474,290,120
CNN,eurosat,10,25088,568,128,346,[8],[0.88969563],17.20419809413499,[8],[0.8840176],17.2106,419,236,128
CNN,eurosat,10,25088,569,112,312,[3],[0.68466441],16.625797598819464,[3],[0.684663],16.6258,306,310,112
CNN,eurosat,10,25088,570,104,212,[1],[0.99999977],27.722360843932435,[1],[0.9999999],27.722363,479,160,104
CNN,eurosat,10,25088,571,96,207,[6],[1.],47.68029022232896,[6],[1.],47.680298,291,160,96
CNN,eurosat,10,25088,572,80,216,[9],[0.99996337],18.457199488234757,[9],[0.99994636],18.457214,540,220,80
CNN,eurosat,10,25088,573,108,210,[2],[0.9999914],22.682065028219903,[2],[0.99999857],22.682058,847,160,108
CNN,eurosat,10,25088,574,112,224,[6],[0.99999786],42.74162888288289,[6],[1.],42.741623,425,160,112
CNN,eurosat,10,25088,575,176,343,[4],[0.99999849],13.026221826975457,[4],[0.99999976],13.026219,626,184,176
CNN,eurosat,10,25088,576,160,304,[8],[0.99999901],21.036675493904525,[8],[0.99999547],21.03668,510,160,160
CNN,eurosat,10,25088,577,240,456,[4],[1.],22.693693161064864,[4],[1.],22.693695,456,192,240
CNN,eurosat,10,25088,578,144,270,[8],[0.99960112],13.025835358697698,[8],[0.9996996],13.025737,947,160,144
CNN,eurosat,10,25088,579,76,139,[2],[0.99999932],20.396187504738094,[2],[0.9999621],20.396225,669,160,76
CNN,eurosat,10,25088,580,108,198,[6],[0.99995436],19.959503043176177,[6],[0.999933],19.959524,635,176,108
CNN,eurosat,10,25088,581,112,216,[8],[0.99999844],17.19092334354597,[8],[0.9951674],17.195765,544,160,112
CNN,eurosat,10,25088,582,112,211,[8],[1.],32.059883117675994,[8],[1.],32.059883,382,160,112
CNN,eurosat,10,25088,583,108,372,[9],[0.65783072],12.155765192387378,[9],[0.65967554],12.152965,603,306,108
CNN,eurosat,10,25088,584,216,600,[7],[0.92517444],10.022148967164126,[7],[0.9247331],10.022625,802,328,216
CNN,eurosat,10,25088,585,76,157,[1],[0.99999557],22.703619619424604,[1],[0.9999968],22.703619,415,160,76
CNN,eurosat,10,25088,586,128,248,[0],[1.],55.85267257690442,[0],[1.],55.852673,236,176,128
CNN,eurosat,10,25088,587,92,188,[1],[0.99999982],25.053495590045845,[1],[0.9999989],25.053497,616,176,92
CNN,eurosat,10,25088,588,127,378,[4],[0.53836534],9.748446461798197,[4],[0.5383845],9.748411,544,392,127
CNN,eurosat,10,25088,589,159,303,[3],[0.99999994],19.66436010187622,[3],[0.9999939],19.664364,529,176,159
CNN,eurosat,10,25088,590,171,324,[0],[1.],65.72360229492188,[0],[1.],65.7236,331,160,171
CNN,eurosat,10,25088,591,140,266,[6],[0.80282646],25.018631742464176,[6],[0.9999956],24.799019,435,160,140
CNN,eurosat,10,25088,592,212,401,[7],[0.99999998],26.73477938041576,[7],[1.],26.734783,401,160,212
CNN,eurosat,10,25088,593,140,266,[8],[0.99999929],29.99963449493882,[8],[0.99993813],29.999695,482,160,140
CNN,eurosat,10,25088,594,173,326,[7],[1.],27.467493057270257,[7],[1.],27.467493,431,160,173
CNN,eurosat,10,25088,595,176,329,[4],[1.],28.885776519775394,[4],[1.],28.885777,329,160,176
CNN,eurosat,10,25088,596,96,229,[4],[0.99999874],18.911185572110842,[4],[0.99999833],18.911184,321,236,96
CNN,eurosat,10,25088,597,144,292,[8],[0.9965106],7.266369151199735,[8],[0.978399],7.284712,1245,160,144
CNN,eurosat,10,25088,598,128,236,[5],[0.99999175],37.961311964788955,[5],[1.],37.961304,392,160,128
CNN,eurosat,10,25088,599,128,268,[4],[0.99999997],17.30752947651715,[4],[1.],17.30753,618,200,128
CNN,eurosat,10,25088,600,604,1144,[9],[1.],524.685546875,[9],[1.],524.6855,1144,176,604
CNN,eurosat,10,25088,601,64,138,[5],[0.99998279],26.299360322219627,[5],[0.9999943],26.299349,342,160,64
CNN,eurosat,10,25088,602,128,415,[0],[0.7678656],21.628680662094165,[0],[0.76772535],21.628862,832,310,128
CNN,eurosat,10,25088,603,207,387,[6],[0.99798498],17.00227645403348,[6],[0.89823],17.107588,815,160,207
CNN,eurosat,10,25088,604,144,270,[2],[0.9999999],25.590076547408437,[2],[1.],25.590076,1140,160,144
CNN,eurosat,10,25088,605,96,264,[3],[0.9418457],16.080202282578377,[3],[0.9418456],16.080204,513,290,96
CNN,eurosat,10,25088,606,80,224,[5],[0.99657178],21.825337339450073,[5],[0.9962315],21.82568,316,200,80
CNN,eurosat,10,25088,607,141,267,[7],[1.],28.951824188235257,[7],[1.],28.951824,394,160,141
CNN,eurosat,10,25088,608,127,343,[1],[0.99990801],15.706363169715505,[1],[0.9990522],15.707219,751,282,127
CNN,eurosat,10,25088,609,164,368,[9],[1.],56.68647766113281,[9],[1.],56.686485,900,240,164
CNN,eurosat,10,25088,610,140,266,[5],[1.],39.60933304242658,[5],[1.],39.609333,451,160,140
CNN,eurosat,10,25088,611,112,211,[5],[0.99970184],35.99929875583468,[5],[1.],35.998997,441,160,112
CNN,eurosat,10,25088,612,140,288,[4],[0.99999771],22.778063207055748,[4],[1.],22.77806,532,200,140
CNN,eurosat,10,25088,613,112,224,[2],[0.99993701],19.10543256045717,[2],[0.99991393],19.105455,666,176,112
CNN,eurosat,10,25088,614,64,128,[5],[0.99999866],26.824393661293605,[5],[0.9999999],26.824394,428,160,64
CNN,eurosat,10,25088,615,140,377,[8],[0.68557242],14.08861412030957,[8],[0.6702029],14.111288,496,240,140
CNN,eurosat,10,25088,616,92,195,[9],[1.],51.19592285159518,[9],[1.],51.195923,588,176,92
CNN,eurosat,10,25088,617,167,351,[2],[0.99985143],23.54046230258674,[2],[0.9952018],23.545124,1467,220,167
CNN,eurosat,10,25088,618,136,264,[9],[1.],54.33338928222656,[9],[1.],54.33339,689,160,136
CNN,eurosat,10,25088,619,184,346,[7],[0.99958092],12.832398924129077,[7],[0.78996706],13.067742,677,160,184
CNN,eurosat,10,25088,620,604,1144,[9],[1.],570.8037109375,[9],[1.],570.8037,1144,176,604
CNN,eurosat,10,25088,621,80,152,[5],[0.99574734],20.973236792558925,[5],[0.99875546],20.970222,472,160,80
CNN,eurosat,10,25088,622,79,159,[7],[0.99999515],16.56816204335521,[7],[0.99986386],16.568293,486,176,79
CNN,eurosat,10,25088,623,112,237,[3],[0.99999997],35.60771945534209,[3],[0.99999964],35.607727,312,184,112
CNN,eurosat,10,25088,624,161,305,[7],[0.99999999],20.258405691066393,[7],[1.],20.258404,514,160,161
CNN,eurosat,10,25088,625,80,208,[9],[0.99996465],20.64047724282709,[9],[0.9999666],20.640474,536,184,80
CNN,eurosat,10,25088,626,112,264,[6],[3.09215597e-05],15.310763206095443,[4],[0.99996626],15.2290125,360,160,112
CNN,eurosat,10,25088,627,140,266,[6],[0.99999995],30.53354840585223,[6],[0.99999964],30.533548,630,160,140
CNN,eurosat,10,25088,628,92,317,[0],[0.99816866],37.07831388400378,[0],[0.9986798],37.077805,456,274,92
CNN,eurosat,10,25088,629,152,287,[7],[1.],21.767131805988775,[7],[1.],21.767132,394,160,152
CNN,eurosat,10,25088,630,128,240,[7],[0.99985661],9.082224238309648,[7],[0.9999651],9.082116,584,160,128
CNN,eurosat,10,25088,631,108,302,[6],[0.96001663],23.690470509472792,[6],[0.96000814],23.69048,809,290,108
CNN,eurosat,10,25088,632,172,362,[4],[0.99999306],12.946723251731425,[4],[0.99994254],12.946774,692,244,172
CNN,eurosat,10,25088,633,139,267,[0],[1.],98.31253814697266,[0],[1.],98.31254,433,160,139
CNN,eurosat,10,25088,634,340,646,[9],[1.],211.69580078125,[9],[1.],211.6958,646,184,340
CNN,eurosat,10,25088,635,136,253,[9],[1.],47.741790771484375,[9],[1.],47.74179,933,160,136
CNN,eurosat,10,25088,636,124,232,[0],[1.],95.22618103027344,[0],[1.],95.22618,232,160,124
CNN,eurosat,10,25088,637,96,218,[2],[0.99999864],22.475690294858975,[2],[0.99999475],22.475695,828,200,96
CNN,eurosat,10,25088,638,64,158,[1],[0.99981464],17.721067791766544,[1],[0.99955803],17.721325,414,160,64
CNN,eurosat,10,25088,639,620,1178,[9],[1.],499.5121765136719,[9],[1.],499.51215,1174,176,620
CNN,eurosat,10,25088,640,116,241,[9],[0.99999999],47.27963639518764,[9],[1.],47.279633,705,176,116
CNN,eurosat,10,25088,641,112,211,[8],[1.],26.742938995423877,[8],[1.],26.742939,565,160,112
CNN,eurosat,10,25088,642,196,367,[7],[0.9999909],12.514713800292885,[7],[0.99991333],12.5147915,593,160,196
CNN,eurosat,10,25088,643,112,216,[6],[0.8235612],15.18330274497428,[6],[0.9908558],14.998371,776,160,112
CNN,eurosat,10,25088,644,128,284,[3],[1.],31.924476624453643,[3],[0.9999995],31.924477,572,200,128
CNN,eurosat,10,25088,645,128,423,[1],[0.90636386],12.138630069485025,[1],[0.8974265],12.14854,866,310,128
CNN,eurosat,10,25088,646,80,160,[6],[0.99548174],15.828308559796785,[6],[0.99988055],15.823899,552,160,80
CNN,eurosat,10,25088,647,128,236,[8],[0.99999884],25.03921243578019,[8],[0.9999527],25.039259,492,160,128
CNN,eurosat,10,25088,648,92,173,[5],[0.99999856],45.84931327123757,[5],[1.],45.84931,351,160,92
CNN,eurosat,10,25088,649,172,325,[0],[1.],89.90509796142578,[0],[1.],89.905106,325,160,172
CNN,eurosat,10,25088,650,156,291,[5],[0.99999986],36.2367364366948,[5],[1.],36.236736,685,160,156
CNN,eurosat,10,25088,651,96,207,[1],[0.99998802],17.911657868834954,[1],[0.9999019],17.911743,813,176,96
CNN,eurosat,10,25088,652,128,240,[6],[0.99252385],5.42949368054131,[6],[0.9758893],5.4463954,873,160,128
CNN,eurosat,10,25088,653,593,1124,[4],[1.],143.11795043945312,[4],[1.],143.11795,1124,184,593
CNN,eurosat,10,25088,654,111,266,[7],[0.9999035],16.452859110884837,[7],[0.99993086],16.452831,335,244,111
CNN,eurosat,10,25088,655,80,160,[6],[0.9940313],19.776036634792522,[6],[0.9985285],19.771523,522,160,80
CNN,eurosat,10,25088,656,128,240,[0],[1.],44.182907106987436,[0],[0.99999964],44.182907,571,160,128
CNN,eurosat,10,25088,657,76,156,[1],[0.99999977],23.673326718397632,[1],[0.99999523],23.67333,698,176,76
CNN,eurosat,10,25088,658,80,168,[5],[0.99929275],16.54504000066986,[5],[0.9998728],16.544458,462,160,80
CNN,eurosat,10,25088,659,160,369,[3],[0.99884238],15.430418541406507,[3],[0.99849916],15.430762,695,236,160
CNN,eurosat,10,25088,660,92,173,[1],[1.],29.772605896540426,[1],[1.],29.772606,520,160,92
CNN,eurosat,10,25088,661,124,272,[6],[0.94637989],7.3349535920473485,[6],[0.56502855],7.850721,822,184,124
CNN,eurosat,10,25088,662,80,152,[0],[0.99999999],37.61756897483469,[0],[1.],37.61757,430,160,80
CNN,eurosat,10,25088,663,80,168,[5],[0.99997502],19.246069144232276,[5],[0.999985],19.24606,472,160,80
CNN,eurosat,10,25088,664,108,336,[2],[0.73341049],16.075515450357102,[2],[0.73197615],16.077473,1053,298,108
CNN,eurosat,10,25088,665,128,290,[3],[0.99981224],25.75089921989275,[3],[0.99992824],25.750786,531,244,128
CNN,eurosat,10,25088,666,620,1178,[9],[1.],570.2218017578125,[9],[1.],570.2218,1174,176,620
CNN,eurosat,10,25088,667,136,259,[7],[0.99858047],9.549873869475098,[7],[0.9242204],9.627258,744,160,136
CNN,eurosat,10,25088,668,64,188,[5],[0.99791713],14.158861466187535,[5],[0.9978568],14.158922,194,160,64
CNN,eurosat,10,25088,669,80,206,[2],[0.99709722],17.45378132952138,[2],[0.99942744],17.451445,558,200,80
CNN,eurosat,10,25088,670,108,254,[9],[0.99999998],32.581943527040636,[9],[1.],32.581944,661,176,108
CNN,eurosat,10,25088,671,108,224,[0],[0.99916506],25.9417589820374,[0],[0.9994357],25.941488,400,200,108
CNN,eurosat,10,25088,672,80,160,[6],[0.98956957],18.876726659331933,[6],[0.99964404],18.866596,496,160,80
CNN,eurosat,10,25088,673,620,1178,[9],[1.],581.3023681640625,[9],[1.],581.3024,1174,176,620
CNN,eurosat,10,25088,674,604,1144,[9],[1.],525.4796142578125,[9],[1.],525.47955,1144,176,604
CNN,eurosat,10,25088,675,199,370,[0],[1.],71.73854064941406,[0],[1.],71.73855,375,160,199
CNN,eurosat,10,25088,676,205,385,[0],[1.],254.04019165039062,[0],[1.],254.0402,385,160,205
CNN,eurosat,10,25088,677,144,310,[8],[0.99949394],28.915087491381886,[8],[0.9747917],28.940111,467,236,144
CNN,eurosat,10,25088,678,584,1106,[9],[1.],442.3104248046875,[9],[1.],442.31046,1106,176,584
CNN,eurosat,10,25088,679,60,134,[5],[1.],42.70882415949603,[5],[1.],42.708824,190,160,60
CNN,eurosat,10,25088,680,144,270,[8],[1.],27.395828250895427,[8],[0.99999905],27.395828,548,160,144
CNN,eurosat,10,25088,681,128,486,[8],[0.95609852],13.673047164374802,[3],[0.7640778],15.116457,522,457,128
CNN,eurosat,10,25088,682,128,236,[8],[0.99999999],25.72478867370301,[8],[1.],25.724789,497,160,128
CNN,eurosat,10,25088,683,136,253,[7],[1.],24.023195266761523,[7],[1.],24.023197,414,160,136
CNN,eurosat,10,25088,684,124,248,[3],[0.99999956],29.95450635675681,[3],[0.9999981],29.954508,458,176,124
CNN,eurosat,10,25088,685,80,184,[2],[0.99958383],18.380608061005372,[2],[0.99994814],18.380243,676,160,80
CNN,eurosat,10,25088,686,80,176,[8],[0.99979147],16.99716824032397,[8],[0.9999629],16.996996,510,160,80
CNN,eurosat,10,25088,687,96,184,[6],[0.998836],18.9934837881171,[6],[0.99969673],18.992622,654,160,96
CNN,eurosat,10,25088,688,152,287,[7],[0.99999999],22.257053386222182,[7],[1.],22.257053,501,160,152
CNN,eurosat,10,25088,689,144,270,[6],[0.99890891],13.718508445547371,[6],[0.9977012],13.719718,987,160,144
CNN,eurosat,10,25088,690,604,1144,[9],[1.],550.4578247070312,[9],[1.],550.4578,1144,176,604
CNN,eurosat,10,25088,691,80,168,[5],[0.99999944],29.589382734124968,[5],[0.99999964],29.589382,306,160,80
CNN,eurosat,10,25088,692,144,400,[3],[0.56652166],16.943506992775365,[3],[0.5665222],16.943506,592,416,144
CNN,eurosat,10,25088,693,112,211,[4],[0.99995684],10.281466729842634,[4],[0.9999963],10.281427,380,160,112
CNN,eurosat,10,25088,694,604,1144,[9],[1.],513.0689697265625,[9],[1.],513.069,1144,176,604
CNN,eurosat,10,25088,695,244,582,[2],[0.99999932],55.651161870222865,[2],[1.],55.65116,1150,412,244
CNN,eurosat,10,25088,696,504,954,[4],[1.],85.26173400878906,[4],[1.],85.261734,954,176,504
CNN,eurosat,10,25088,697,96,191,[0],[1.],57.78009033226658,[0],[0.9999999],57.78009,370,160,96
CNN,eurosat,10,25088,698,139,256,[3],[0.99999995],15.655550049101414,[3],[0.99999726],15.655553,393,176,139
CNN,eurosat,10,25088,699,196,367,[0],[1.],377.31365966796875,[0],[1.],377.31366,367,160,196
CNN,eurosat,10,25088,700,124,313,[0],[0.97818169],18.54897826352826,[0],[0.98964673],18.537325,808,208,124
CNN,eurosat,10,25088,701,120,228,[0],[1.],43.01330566783388,[0],[0.99999905],43.013306,396,200,120
CNN,eurosat,10,25088,702,128,240,[0],[1.],59.431175231933764,[0],[1.],59.43118,278,160,128
CNN,eurosat,10,25088,703,160,324,[3],[0.99999975],21.674083962020717,[3],[0.9999993],21.67408,801,200,160
CNN,eurosat,10,25088,704,108,212,[1],[0.99999943],20.9169927614168,[1],[0.99998915],20.917004,837,176,108
CNN,eurosat,10,25088,705,160,312,[9],[1.],78.60070037841797,[9],[1.],78.60069,722,176,160
CNN,eurosat,10,25088,706,144,399,[3],[0.99540132],13.603743729485734,[3],[0.9982492],13.600887,648,274,144
CNN,eurosat,10,25088,707,532,1009,[9],[1.],388.5993957519531,[9],[1.],388.59937,1009,176,532
CNN,eurosat,10,25088,708,140,266,[8],[1.],25.385335922660484,[8],[1.],25.385338,688,160,140
CNN,eurosat,10,25088,709,120,228,[1],[1.],41.81764602661575,[1],[1.],41.817646,660,160,120
CNN,eurosat,10,25088,710,96,198,[2],[0.99999686],17.799136439766176,[2],[0.9999578],17.799175,756,160,96
CNN,eurosat,10,25088,711,120,228,[7],[0.99999996],19.750186957419682,[7],[1.],19.750187,360,160,120
CNN,eurosat,10,25088,712,171,515,[8],[0.4520041],9.961531141256788,[3],[0.54778826],9.961474,1077,310,171
CNN,eurosat,10,25088,713,96,453,[3],[0.80071156],7.8093964827648845,[3],[0.7670076],7.852401,483,374,96
CNN,eurosat,10,25088,714,112,323,[2],[0.99957163],19.752568508306126,[2],[0.996252],19.755898,943,290,112
CNN,eurosat,10,25088,715,120,270,[2],[0.99993433],32.402638302079076,[2],[0.99990785],32.40266,798,236,120
CNN,eurosat,10,25088,716,92,225,[1],[0.99992594],21.971881547047342,[1],[0.99999166],21.971815,452,192,92
CNN,eurosat,10,25088,717,132,249,[7],[1.],32.340801239013764,[7],[1.],32.3408,358,160,132
CNN,eurosat,10,25088,718,108,216,[1],[0.99999996],24.975563091296625,[1],[0.99999917],24.975563,562,160,108
CNN,eurosat,10,25088,719,176,348,[4],[0.99999999],21.985202796138463,[4],[1.],21.9852,412,200,176
CNN,eurosat,10,25088,720,92,188,[1],[0.99999998],29.821865104152014,[1],[0.9999999],29.821865,565,160,92
CNN,eurosat,10,25088,721,300,570,[9],[1.],119.720947265625,[9],[1.],119.72095,570,184,300
CNN,eurosat,10,25088,722,360,684,[9],[1.],168.5391845703125,[9],[1.],168.53918,684,184,360
CNN,eurosat,10,25088,723,384,726,[9],[1.],218.66213989257812,[9],[1.],218.66216,726,176,384
CNN,eurosat,10,25088,724,80,152,[6],[0.99999951],29.874199404848365,[6],[0.99999964],29.874199,630,160,80
CNN,eurosat,10,25088,725,302,572,[0],[1.],289.8032531738281,[0],[1.],289.80322,572,160,302
CNN,eurosat,10,25088,726,180,342,[0],[1.],92.70234680175781,[0],[1.],92.70235,342,160,180
CNN,eurosat,10,25088,727,140,266,[0],[1.],83.00691223144531,[0],[1.],83.00691,355,160,140
CNN,eurosat,10,25088,728,236,443,[9],[1.],137.28591918945312,[9],[1.],137.28592,443,176,236
