model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,eurosat,10,25088,485,76,157,[1],[0.99999557],22.703619619424604,[1],[0.9999968],22.703619,415,160,76
CNN,eurosat,10,25088,486,128,248,[0],[1.],55.85267257690442,[0],[1.],55.852673,236,176,128
CNN,eurosat,10,25088,487,92,188,[1],[0.99999982],25.053495590045845,[1],[0.9999989],25.053497,616,176,92
CNN,eurosat,10,25088,488,127,378,[4],[0.53836534],9.748446461798197,[4],[0.5383845],9.748411,544,392,127
CNN,eurosat,10,25088,489,159,303,[3],[0.99999994],19.66436010187622,[3],[0.9999939],19.664364,529,176,159
CNN,eurosat,10,25088,490,171,324,[0],[1.],65.72360229492188,[0],[1.],65.7236,331,160,171
CNN,eurosat,10,25088,491,140,266,[6],[0.80282646],25.018631742464176,[6],[0.9999956],24.799019,435,160,140
CNN,eurosat,10,25088,492,212,401,[7],[0.99999998],26.73477938041576,[7],[1.],26.734783,401,160,212
CNN,eurosat,10,25088,493,140,266,[8],[0.99999929],29.99963449493882,[8],[0.99993813],29.999695,482,160,140
CNN,eurosat,10,25088,494,173,326,[7],[1.],27.467493057270257,[7],[1.],27.467493,431,160,173
CNN,eurosat,10,25088,495,176,329,[4],[1.],28.885776519775394,[4],[1.],28.885777,329,160,176
CNN,eurosat,10,25088,496,96,229,[4],[0.99999874],18.911185572110842,[4],[0.99999833],18.911184,321,236,96
CNN,eurosat,10,25088,497,144,292,[8],[0.9965106],7.266369151199735,[8],[0.978399],7.284712,1245,160,144
CNN,eurosat,10,25088,498,128,236,[5],[0.99999175],37.961311964788955,[5],[1.],37.961304,392,160,128
CNN,eurosat,10,25088,499,128,268,[4],[0.99999997],17.30752947651715,[4],[1.],17.30753,618,200,128
CNN,eurosat,10,25088,500,604,1144,[9],[1.],524.685546875,[9],[1.],524.6855,1144,176,604
CNN,eurosat,10,25088,501,64,138,[5],[0.99998279],26.299360322219627,[5],[0.9999943],26.299349,342,160,64
CNN,eurosat,10,25088,502,128,415,[0],[0.7678656],21.628680662094165,[0],[0.76772535],21.628862,832,310,128
CNN,eurosat,10,25088,503,207,387,[6],[0.99798498],17.00227645403348,[6],[0.89823],17.107588,815,160,207
CNN,eurosat,10,25088,504,144,270,[2],[0.9999999],25.590076547408437,[2],[1.],25.590076,1140,160,144
CNN,eurosat,10,25088,505,96,264,[3],[0.9418457],16.080202282578377,[3],[0.9418456],16.080204,513,290,96
CNN,eurosat,10,25088,506,80,224,[5],[0.99657178],21.825337339450073,[5],[0.9962315],21.82568,316,200,80
CNN,eurosat,10,25088,507,141,267,[7],[1.],28.951824188235257,[7],[1.],28.951824,394,160,141
CNN,eurosat,10,25088,508,127,343,[1],[0.99990801],15.706363169715505,[1],[0.9990522],15.707219,751,282,127
CNN,eurosat,10,25088,509,164,368,[9],[1.],56.68647766113281,[9],[1.],56.686485,900,240,164
CNN,eurosat,10,25088,510,140,266,[5],[1.],39.60933304242658,[5],[1.],39.609333,451,160,140
CNN,eurosat,10,25088,511,112,211,[5],[0.99970184],35.99929875583468,[5],[1.],35.998997,441,160,112
CNN,eurosat,10,25088,512,140,288,[4],[0.99999771],22.778063207055748,[4],[1.],22.77806,532,200,140
CNN,eurosat,10,25088,513,112,224,[2],[0.99993701],19.10543256045717,[2],[0.99991393],19.105455,666,176,112
CNN,eurosat,10,25088,514,64,128,[5],[0.99999866],26.824393661293605,[5],[0.9999999],26.824394,428,160,64
CNN,eurosat,10,25088,515,140,377,[8],[0.68557242],14.08861412030957,[8],[0.6702029],14.111288,496,240,140
CNN,eurosat,10,25088,516,92,195,[9],[1.],51.19592285159518,[9],[1.],51.195923,588,176,92
CNN,eurosat,10,25088,517,167,351,[2],[0.99985143],23.54046230258674,[2],[0.9952018],23.545124,1467,220,167
CNN,eurosat,10,25088,518,136,264,[9],[1.],54.33338928222656,[9],[1.],54.33339,689,160,136
CNN,eurosat,10,25088,519,184,346,[7],[0.99958092],12.832398924129077,[7],[0.78996706],13.067742,677,160,184
CNN,eurosat,10,25088,520,604,1144,[9],[1.],570.8037109375,[9],[1.],570.8037,1144,176,604
CNN,eurosat,10,25088,521,80,152,[5],[0.99574734],20.973236792558925,[5],[0.99875546],20.970222,472,160,80
CNN,eurosat,10,25088,522,79,159,[7],[0.99999515],16.56816204335521,[7],[0.99986386],16.568293,486,176,79
CNN,eurosat,10,25088,523,112,237,[3],[0.99999997],35.60771945534209,[3],[0.99999964],35.607727,312,184,112
CNN,eurosat,10,25088,524,161,305,[7],[0.99999999],20.258405691066393,[7],[1.],20.258404,514,160,161
CNN,eurosat,10,25088,525,80,208,[9],[0.99996465],20.64047724282709,[9],[0.9999666],20.640474,536,184,80
CNN,eurosat,10,25088,526,112,264,[6],[3.09215597e-05],15.310763206095443,[4],[0.99996626],15.2290125,360,160,112
CNN,eurosat,10,25088,527,140,266,[6],[0.99999995],30.53354840585223,[6],[0.99999964],30.533548,630,160,140
CNN,eurosat,10,25088,528,92,317,[0],[0.99816866],37.07831388400378,[0],[0.9986798],37.077805,456,274,92
CNN,eurosat,10,25088,529,152,287,[7],[1.],21.767131805988775,[7],[1.],21.767132,394,160,152
CNN,eurosat,10,25088,530,128,240,[7],[0.99985661],9.082224238309648,[7],[0.9999651],9.082116,584,160,128
CNN,eurosat,10,25088,531,108,302,[6],[0.96001663],23.690470509472792,[6],[0.96000814],23.69048,809,290,108
CNN,eurosat,10,25088,532,172,362,[4],[0.99999306],12.946723251731425,[4],[0.99994254],12.946774,692,244,172
CNN,eurosat,10,25088,533,139,267,[0],[1.],98.31253814697266,[0],[1.],98.31254,433,160,139
CNN,eurosat,10,25088,534,340,646,[9],[1.],211.69580078125,[9],[1.],211.6958,646,184,340
CNN,eurosat,10,25088,535,136,253,[9],[1.],47.741790771484375,[9],[1.],47.74179,933,160,136
CNN,eurosat,10,25088,536,124,232,[0],[1.],95.22618103027344,[0],[1.],95.22618,232,160,124
CNN,eurosat,10,25088,537,96,218,[2],[0.99999864],22.475690294858975,[2],[0.99999475],22.475695,828,200,96
CNN,eurosat,10,25088,538,64,158,[1],[0.99981464],17.721067791766544,[1],[0.99955803],17.721325,414,160,64
CNN,eurosat,10,25088,539,620,1178,[9],[1.],499.5121765136719,[9],[1.],499.51215,1174,176,620
CNN,eurosat,10,25088,540,116,241,[9],[0.99999999],47.27963639518764,[9],[1.],47.279633,705,176,116
CNN,eurosat,10,25088,541,112,211,[8],[1.],26.742938995423877,[8],[1.],26.742939,565,160,112
CNN,eurosat,10,25088,542,196,367,[7],[0.9999909],12.514713800292885,[7],[0.99991333],12.5147915,593,160,196
CNN,eurosat,10,25088,543,112,216,[6],[0.8235612],15.18330274497428,[6],[0.9908558],14.998371,776,160,112
CNN,eurosat,10,25088,544,128,284,[3],[1.],31.924476624453643,[3],[0.9999995],31.924477,572,200,128
CNN,eurosat,10,25088,545,128,423,[1],[0.90636386],12.138630069485025,[1],[0.8974265],12.14854,866,310,128
CNN,eurosat,10,25088,546,80,160,[6],[0.99548174],15.828308559796785,[6],[0.99988055],15.823899,552,160,80
CNN,eurosat,10,25088,547,128,236,[8],[0.99999884],25.03921243578019,[8],[0.9999527],25.039259,492,160,128
CNN,eurosat,10,25088,548,92,173,[5],[0.99999856],45.84931327123757,[5],[1.],45.84931,351,160,92
CNN,eurosat,10,25088,549,172,325,[0],[1.],89.90509796142578,[0],[1.],89.905106,325,160,172
CNN,eurosat,10,25088,550,156,291,[5],[0.99999986],36.2367364366948,[5],[1.],36.236736,685,160,156
CNN,eurosat,10,25088,551,96,207,[1],[0.99998802],17.911657868834954,[1],[0.9999019],17.911743,813,176,96
CNN,eurosat,10,25088,552,128,240,[6],[0.99252385],5.42949368054131,[6],[0.9758893],5.4463954,873,160,128
CNN,eurosat,10,25088,553,593,1124,[4],[1.],143.11795043945312,[4],[1.],143.11795,1124,184,593
CNN,eurosat,10,25088,554,111,266,[7],[0.9999035],16.452859110884837,[7],[0.99993086],16.452831,335,244,111
CNN,eurosat,10,25088,555,80,160,[6],[0.9940313],19.776036634792522,[6],[0.9985285],19.771523,522,160,80
CNN,eurosat,10,25088,556,128,240,[0],[1.],44.182907106987436,[0],[0.99999964],44.182907,571,160,128
CNN,eurosat,10,25088,557,76,156,[1],[0.99999977],23.673326718397632,[1],[0.99999523],23.67333,698,176,76
CNN,eurosat,10,25088,558,80,168,[5],[0.99929275],16.54504000066986,[5],[0.9998728],16.544458,462,160,80
CNN,eurosat,10,25088,559,160,369,[3],[0.99884238],15.430418541406507,[3],[0.99849916],15.430762,695,236,160
CNN,eurosat,10,25088,560,92,173,[1],[1.],29.772605896540426,[1],[1.],29.772606,520,160,92
CNN,eurosat,10,25088,561,124,272,[6],[0.94637989],7.3349535920473485,[6],[0.56502855],7.850721,822,184,124
CNN,eurosat,10,25088,562,80,152,[0],[0.99999999],37.61756897483469,[0],[1.],37.61757,430,160,80
CNN,eurosat,10,25088,563,80,168,[5],[0.99997502],19.246069144232276,[5],[0.999985],19.24606,472,160,80
CNN,eurosat,10,25088,564,108,336,[2],[0.73341049],16.075515450357102,[2],[0.73197615],16.077473,1053,298,108
CNN,eurosat,10,25088,565,128,290,[3],[0.99981224],25.75089921989275,[3],[0.99992824],25.750786,531,244,128
CNN,eurosat,10,25088,566,620,1178,[9],[1.],570.2218017578125,[9],[1.],570.2218,1174,176,620
CNN,eurosat,10,25088,567,136,259,[7],[0.99858047],9.549873869475098,[7],[0.9242204],9.627258,744,160,136
CNN,eurosat,10,25088,568,64,188,[5],[0.99791713],14.158861466187535,[5],[0.9978568],14.158922,194,160,64
CNN,eurosat,10,25088,569,80,206,[2],[0.99709722],17.45378132952138,[2],[0.99942744],17.451445,558,200,80
CNN,eurosat,10,25088,570,108,254,[9],[0.99999998],32.581943527040636,[9],[1.],32.581944,661,176,108
CNN,eurosat,10,25088,571,108,224,[0],[0.99916506],25.9417589820374,[0],[0.9994357],25.941488,400,200,108
CNN,eurosat,10,25088,572,80,160,[6],[0.98956957],18.876726659331933,[6],[0.99964404],18.866596,496,160,80
CNN,eurosat,10,25088,573,620,1178,[9],[1.],581.3023681640625,[9],[1.],581.3024,1174,176,620
CNN,eurosat,10,25088,574,604,1144,[9],[1.],525.4796142578125,[9],[1.],525.47955,1144,176,604
CNN,eurosat,10,25088,575,199,370,[0],[1.],71.73854064941406,[0],[1.],71.73855,375,160,199
CNN,eurosat,10,25088,576,205,385,[0],[1.],254.04019165039062,[0],[1.],254.0402,385,160,205
CNN,eurosat,10,25088,577,144,310,[8],[0.99949394],28.915087491381886,[8],[0.9747917],28.940111,467,236,144
CNN,eurosat,10,25088,578,584,1106,[9],[1.],442.3104248046875,[9],[1.],442.31046,1106,176,584
CNN,eurosat,10,25088,579,60,134,[5],[1.],42.70882415949603,[5],[1.],42.708824,190,160,60
CNN,eurosat,10,25088,580,144,270,[8],[1.],27.395828250895427,[8],[0.99999905],27.395828,548,160,144
CNN,eurosat,10,25088,581,128,486,[8],[0.95609852],13.673047164374802,[3],[0.7640778],15.116457,522,457,128
CNN,eurosat,10,25088,582,128,236,[8],[0.99999999],25.72478867370301,[8],[1.],25.724789,497,160,128
CNN,eurosat,10,25088,583,136,253,[7],[1.],24.023195266761523,[7],[1.],24.023197,414,160,136
CNN,eurosat,10,25088,584,124,248,[3],[0.99999956],29.95450635675681,[3],[0.9999981],29.954508,458,176,124
CNN,eurosat,10,25088,585,80,184,[2],[0.99958383],18.380608061005372,[2],[0.99994814],18.380243,676,160,80
CNN,eurosat,10,25088,586,80,176,[8],[0.99979147],16.99716824032397,[8],[0.9999629],16.996996,510,160,80
CNN,eurosat,10,25088,587,96,184,[6],[0.998836],18.9934837881171,[6],[0.99969673],18.992622,654,160,96
CNN,eurosat,10,25088,588,152,287,[7],[0.99999999],22.257053386222182,[7],[1.],22.257053,501,160,152
CNN,eurosat,10,25088,589,144,270,[6],[0.99890891],13.718508445547371,[6],[0.9977012],13.719718,987,160,144
CNN,eurosat,10,25088,590,604,1144,[9],[1.],550.4578247070312,[9],[1.],550.4578,1144,176,604
CNN,eurosat,10,25088,591,80,168,[5],[0.99999944],29.589382734124968,[5],[0.99999964],29.589382,306,160,80
CNN,eurosat,10,25088,592,144,400,[3],[0.56652166],16.943506992775365,[3],[0.5665222],16.943506,592,416,144
CNN,eurosat,10,25088,593,112,211,[4],[0.99995684],10.281466729842634,[4],[0.9999963],10.281427,380,160,112
CNN,eurosat,10,25088,594,604,1144,[9],[1.],513.0689697265625,[9],[1.],513.069,1144,176,604
CNN,eurosat,10,25088,595,244,582,[2],[0.99999932],55.651161870222865,[2],[1.],55.65116,1150,412,244
CNN,eurosat,10,25088,596,504,954,[4],[1.],85.26173400878906,[4],[1.],85.261734,954,176,504
CNN,eurosat,10,25088,597,96,191,[0],[1.],57.78009033226658,[0],[0.9999999],57.78009,370,160,96
CNN,eurosat,10,25088,598,139,256,[3],[0.99999995],15.655550049101414,[3],[0.99999726],15.655553,393,176,139
CNN,eurosat,10,25088,599,196,367,[0],[1.],377.31365966796875,[0],[1.],377.31366,367,160,196
CNN,eurosat,10,25088,600,124,313,[0],[0.97818169],18.54897826352826,[0],[0.98964673],18.537325,808,208,124
CNN,eurosat,10,25088,601,120,228,[0],[1.],43.01330566783388,[0],[0.99999905],43.013306,396,200,120
CNN,eurosat,10,25088,602,128,240,[0],[1.],59.431175231933764,[0],[1.],59.43118,278,160,128
CNN,eurosat,10,25088,603,160,324,[3],[0.99999975],21.674083962020717,[3],[0.9999993],21.67408,801,200,160
CNN,eurosat,10,25088,604,108,212,[1],[0.99999943],20.9169927614168,[1],[0.99998915],20.917004,837,176,108
CNN,eurosat,10,25088,605,160,312,[9],[1.],78.60070037841797,[9],[1.],78.60069,722,176,160
CNN,eurosat,10,25088,606,144,399,[3],[0.99540132],13.603743729485734,[3],[0.9982492],13.600887,648,274,144
CNN,eurosat,10,25088,607,532,1009,[9],[1.],388.5993957519531,[9],[1.],388.59937,1009,176,532
CNN,eurosat,10,25088,608,140,266,[8],[1.],25.385335922660484,[8],[1.],25.385338,688,160,140
CNN,eurosat,10,25088,609,120,228,[1],[1.],41.81764602661575,[1],[1.],41.817646,660,160,120
CNN,eurosat,10,25088,610,96,198,[2],[0.99999686],17.799136439766176,[2],[0.9999578],17.799175,756,160,96
CNN,eurosat,10,25088,611,120,228,[7],[0.99999996],19.750186957419682,[7],[1.],19.750187,360,160,120
CNN,eurosat,10,25088,612,171,515,[8],[0.4520041],9.961531141256788,[3],[0.54778826],9.961474,1077,310,171
CNN,eurosat,10,25088,613,96,453,[3],[0.80071156],7.8093964827648845,[3],[0.7670076],7.852401,483,374,96
CNN,eurosat,10,25088,614,112,323,[2],[0.99957163],19.752568508306126,[2],[0.996252],19.755898,943,290,112
CNN,eurosat,10,25088,615,120,270,[2],[0.99993433],32.402638302079076,[2],[0.99990785],32.40266,798,236,120
CNN,eurosat,10,25088,616,92,225,[1],[0.99992594],21.971881547047342,[1],[0.99999166],21.971815,452,192,92
CNN,eurosat,10,25088,617,132,249,[7],[1.],32.340801239013764,[7],[1.],32.3408,358,160,132
CNN,eurosat,10,25088,618,108,216,[1],[0.99999996],24.975563091296625,[1],[0.99999917],24.975563,562,160,108
CNN,eurosat,10,25088,619,176,348,[4],[0.99999999],21.985202796138463,[4],[1.],21.9852,412,200,176
CNN,eurosat,10,25088,620,92,188,[1],[0.99999998],29.821865104152014,[1],[0.9999999],29.821865,565,160,92
CNN,eurosat,10,25088,621,300,570,[9],[1.],119.720947265625,[9],[1.],119.72095,570,184,300
CNN,eurosat,10,25088,622,360,684,[9],[1.],168.5391845703125,[9],[1.],168.53918,684,184,360
CNN,eurosat,10,25088,623,384,726,[9],[1.],218.66213989257812,[9],[1.],218.66216,726,176,384
CNN,eurosat,10,25088,624,80,152,[6],[0.99999951],29.874199404848365,[6],[0.99999964],29.874199,630,160,80
CNN,eurosat,10,25088,625,302,572,[0],[1.],289.8032531738281,[0],[1.],289.80322,572,160,302
CNN,eurosat,10,25088,626,180,342,[0],[1.],92.70234680175781,[0],[1.],92.70235,342,160,180
CNN,eurosat,10,25088,627,140,266,[0],[1.],83.00691223144531,[0],[1.],83.00691,355,160,140
CNN,eurosat,10,25088,628,236,443,[9],[1.],137.28591918945312,[9],[1.],137.28592,443,176,236
CNN,eurosat,10,25088,629,64,118,[2],[0.99999981],21.109020420047354,[2],[0.99999714],21.109022,486,160,64
CNN,eurosat,10,25088,630,112,211,[6],[0.99999934],25.286265083778822,[6],[0.9999995],25.286264,505,160,112
CNN,eurosat,10,25088,631,216,405,[4],[1.],34.27041244506836,[4],[1.],34.270416,405,160,216
CNN,eurosat,10,25088,632,108,198,[2],[0.99999949],17.478638206913455,[2],[0.99959093],17.479044,874,160,108
CNN,eurosat,10,25088,633,453,858,[4],[1.],61.83943176269531,[4],[1.],61.83943,816,160,453
CNN,eurosat,10,25088,634,48,216,[2],[0.98784695],11.390714137494255,[2],[0.98794824],11.39061,436,184,48
CNN,eurosat,10,25088,635,113,212,[7],[1.],21.388069153789417,[7],[1.],21.388071,314,160,113
CNN,eurosat,10,25088,636,80,428,[5],[0.52967032],7.05418641698555,[5],[0.53242093],7.049007,642,294,80
CNN,eurosat,10,25088,637,151,286,[7],[1.],24.05022811913952,[7],[1.],24.050226,422,160,151
CNN,eurosat,10,25088,638,96,249,[3],[0.99998565],17.03043655791916,[3],[0.9998498],17.030573,738,200,96
CNN,eurosat,10,25088,639,96,229,[2],[0.99863],16.962703257030697,[2],[0.99939406],16.961939,669,200,96
CNN,eurosat,10,25088,640,76,157,[9],[0.99909989],17.49049020572476,[9],[0.99852425],17.491066,609,160,76
CNN,eurosat,10,25088,641,145,271,[7],[1.],25.824510574378404,[7],[1.],25.82451,412,160,145
CNN,eurosat,10,25088,642,96,234,[1],[0.99964725],17.11544413612828,[1],[0.9994324],17.11566,649,216,96
CNN,eurosat,10,25088,643,268,502,[9],[1.],130.9940948486328,[9],[1.],130.99408,502,184,268
CNN,eurosat,10,25088,644,127,235,[7],[0.99999994],18.748910966724754,[7],[0.99999976],18.748913,345,160,127
CNN,eurosat,10,25088,645,92,173,[2],[0.99999999],29.54082299273864,[2],[0.99999833],29.540827,733,160,92
CNN,eurosat,10,25088,646,92,227,[1],[0.99976982],22.986394296161443,[1],[0.99963903],22.986525,469,220,92
CNN,eurosat,10,25088,647,97,178,[7],[1.],27.464942932132217,[7],[1.],27.464945,281,160,97
CNN,eurosat,10,25088,648,92,173,[5],[0.99109377],34.74955433815441,[5],[1.],34.74061,286,160,92
CNN,eurosat,10,25088,649,173,326,[7],[1.],21.835817337132845,[7],[1.],21.83582,438,160,173
CNN,eurosat,10,25088,650,96,199,[2],[0.99997454],28.07638043831711,[2],[0.9999995],28.076355,612,176,96
CNN,eurosat,10,25088,651,192,385,[3],[0.99999984],19.05302826807599,[3],[0.99999034],19.053038,661,200,192
CNN,eurosat,10,25088,652,80,224,[6],[0.79774112],20.144885940882936,[6],[0.9911055],19.927849,432,200,80
CNN,eurosat,10,25088,653,96,184,[8],[0.99999974],18.47589519189972,[8],[0.9999995],18.475897,627,160,96
CNN,eurosat,10,25088,654,172,363,[4],[0.99998399],14.679189480760702,[4],[0.9979984],14.681176,622,220,172
CNN,eurosat,10,25088,655,92,209,[2],[0.99942221],15.137615230060968,[2],[0.99891734],15.138121,742,176,92
CNN,eurosat,10,25088,656,128,240,[8],[0.99999936],23.13224856529279,[8],[0.9686364],23.164112,344,160,128
CNN,eurosat,10,25088,657,144,280,[5],[0.99998026],27.825974179053674,[5],[0.9999988],27.825956,581,176,144
CNN,eurosat,10,25088,658,201,381,[0],[1.],339.78955078125,[0],[1.],339.78955,381,200,201
CNN,eurosat,10,25088,659,132,271,[9],[1.],66.21524810791023,[9],[1.],66.21525,716,184,132
CNN,eurosat,10,25088,660,64,234,[2],[0.51444136],14.243539707952634,[2],[0.5143844],14.243651,378,264,64
CNN,eurosat,10,25088,661,464,878,[9],[1.],279.03204345703125,[9],[1.],279.03207,878,160,464
CNN,eurosat,10,25088,662,92,180,[1],[0.99999958],31.42465251993514,[1],[0.9999995],31.42465,461,160,92
CNN,eurosat,10,25088,663,604,1144,[9],[1.],520.857666015625,[9],[1.],520.85767,1144,176,604
CNN,eurosat,10,25088,664,284,536,[4],[1.],31.845407485969695,[4],[1.],31.84541,536,184,284
CNN,eurosat,10,25088,665,124,256,[1],[0.99990107],21.073171371474757,[1],[0.99999213],21.073078,946,184,124
CNN,eurosat,10,25088,666,177,337,[7],[0.99980455],14.278803794001263,[7],[0.99401253],14.284612,595,244,177
CNN,eurosat,10,25088,667,80,260,[1],[0.99349226],16.400499500925303,[1],[0.99327457],16.400719,614,256,80
CNN,eurosat,10,25088,668,108,198,[6],[0.99999839],22.76480263451017,[6],[0.99995613],22.764845,515,160,108
CNN,eurosat,10,25088,669,92,180,[1],[1.],36.601604462636715,[1],[1.],36.6016,461,160,92
CNN,eurosat,10,25088,670,112,211,[0],[0.99999878],23.51386382702988,[0],[0.999984],23.513878,585,160,112
CNN,eurosat,10,25088,671,104,302,[0],[0.50668893],18.294937891222105,[0],[0.50676125],18.294798,713,344,104
CNN,eurosat,10,25088,672,48,208,[9],[0.90724515],6.824442948590779,[9],[0.9094047],6.8220654,408,160,48
CNN,eurosat,10,25088,673,136,253,[7],[0.99999901],15.034728082990668,[7],[0.99999535],15.034732,389,160,136
CNN,eurosat,10,25088,674,64,158,[2],[0.99961991],25.11568320049804,[2],[0.9996711],25.115631,292,200,64
CNN,eurosat,10,25088,675,128,292,[8],[0.99985885],15.523025524806856,[8],[0.9992218],15.523661,798,220,128
CNN,eurosat,10,25088,676,128,346,[8],[0.51837752],17.189396325181782,[8],[0.5191109],17.187983,634,290,128
CNN,eurosat,10,25088,677,128,260,[8],[0.99999955],16.938568564716427,[8],[0.99830973],16.940258,701,160,128
CNN,eurosat,10,25088,678,148,276,[7],[0.99999899],16.17696672420498,[7],[0.99999964],16.176966,540,160,148
CNN,eurosat,10,25088,679,124,236,[5],[1.],54.186935424994516,[5],[1.],54.186935,629,160,124
CNN,eurosat,10,25088,680,168,312,[2],[1.],49.64194488605834,[2],[1.],49.641945,994,160,168
CNN,eurosat,10,25088,681,108,238,[1],[0.99998403],30.602135418712646,[1],[0.9999962],30.602125,590,200,108
CNN,eurosat,10,25088,682,80,160,[6],[0.99883914],37.0863933162063,[6],[0.9999999],37.085236,286,160,80
CNN,eurosat,10,25088,683,184,346,[9],[1.],46.24710464477669,[9],[1.],46.247105,573,160,184
CNN,eurosat,10,25088,684,113,212,[7],[1.],26.909324646006763,[7],[1.],26.909325,427,160,113
CNN,eurosat,10,25088,685,95,205,[5],[0.99941157],20.31894797511122,[5],[0.99998224],20.318377,426,176,95
CNN,eurosat,10,25088,686,284,691,[2],[0.99976613],46.70086408521745,[2],[0.9997948],46.700832,691,372,284
CNN,eurosat,10,25088,687,112,425,[5],[0.845324],4.894374633807939,[5],[0.82474506],4.91902,850,200,112
CNN,eurosat,10,25088,688,76,157,[1],[0.99999884],26.203702176686672,[1],[0.9999999],26.203701,415,160,76
CNN,eurosat,10,25088,689,96,264,[3],[0.95941198],20.16384834270273,[3],[0.95941186],20.163847,264,290,96
CNN,eurosat,10,25088,690,156,300,[0],[0.99979066],22.361379177365134,[0],[0.9994647],22.361706,485,160,156
CNN,eurosat,10,25088,691,128,236,[8],[1.],35.95339965821864,[8],[1.],35.9534,299,160,128
CNN,eurosat,10,25088,692,96,222,[2],[0.99749682],20.697593747956827,[2],[0.9995913],20.695496,450,208,96
CNN,eurosat,10,25088,693,95,176,[7],[0.99999722],14.495717921605811,[7],[0.99999905],14.495715,321,160,95
CNN,eurosat,10,25088,694,148,274,[7],[0.99999999],22.85241318652359,[7],[1.],22.852411,408,160,148
CNN,eurosat,10,25088,695,48,132,[5],[0.99999325],23.791007114654054,[5],[0.9999949],23.791006,220,160,48
CNN,eurosat,10,25088,696,96,323,[2],[0.99073367],12.65787673219534,[2],[0.9936592],12.654927,649,256,96
CNN,eurosat,10,25088,697,64,118,[2],[0.99999878],19.322282106214907,[2],[0.99999964],19.32228,424,160,64
CNN,eurosat,10,25088,698,144,280,[3],[0.99999984],21.72798172437274,[3],[0.9999894],21.727993,445,176,144
CNN,eurosat,10,25088,699,124,352,[0],[0.77214634],17.670951867241282,[0],[0.7729132],17.66996,685,290,124
